timestamp,LIN_AAPL,LIN_MSFT,LIN_AMZN,LIN_FB,LIN_GOOGL,LIN_TSLA,LIN_BRK.B,LIN_NVDA,LIN_JPM,LIN_JNJ,GRAD_AAPL,GRAD_MSFT,GRAD_AMZN,GRAD_FB,GRAD_GOOGL,GRAD_TSLA,GRAD_BRK.B,GRAD_NVDA,GRAD_JPM,GRAD_JNJ,IMB_AAPL,IMB_MSFT,IMB_AMZN,IMB_FB,IMB_GOOGL,IMB_TSLA,IMB_BRK.B,IMB_NVDA,IMB_JPM,IMB_JNJ,XGB_AAPL,XGB_MSFT,XGB_AMZN,XGB_FB,XGB_GOOGL,XGB_TSLA,XGB_BRK.B,XGB_NVDA,XGB_JPM,XGB_JNJ
2021-06-07 14:00:00+00:00,10000.0,10000.0,9995.227698066125,10000,10000.0,9750.020845493204,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9910.25095703956,10000.0,10000.0,9932.512901945214,10082.107696600104,9998.252746464152,10135.629381286191,9986.072772898367,9932.555255423613,10000.0,9992.423159399572,9924.328869136987,9988.55214797855,9916.765755053506,10092.969435799218,9998.19035584468,10107.59551381417,9973.558897243109,9757.343124165553,10000.0,9933.48966105308,9924.328869136987,10000.0
2021-06-07 15:00:00+00:00,10000.0,10000.0,9960.9794135995,10000,10000.0,9806.1852747436,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9844.037998015028,10000.0,10000.0,9924.97022628027,10060.157838096378,9963.994096779124,10213.044803413592,9996.17314930991,9989.77116354926,10000.0,9925.661186561829,9942.946369587413,9953.606073386756,9909.235037653583,10070.99593009337,9963.931919938845,10184.796814686484,9983.646616541357,9813.549732977304,10000.0,9867.12143821502,9942.946369587413,10000.0
2021-06-07 16:00:00+00:00,10000.0,10000.0,9955.91859014348,10000,10000.0,9829.06695572417,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9905.926556075428,10000.0,10000.0,9951.171099642714,10055.801347203957,9958.931741668564,10244.437671441632,10030.489335006272,10013.081222499704,10000.0,9988.062902072908,9953.756531139272,9942.766765078026,9935.394371779626,10066.63474583034,9958.869596418152,10216.102854016595,10017.919799498748,9836.44859813084,10000.0,9929.155119732824,9953.756531139272,10000.0
2021-06-07 17:00:00+00:00,10000.0,10000.0,9912.289457267623,10000,10000.0,9829.685649962476,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9886.431305827307,10000.0,10000.0,9926.16117506947,10055.801347203957,9915.289404467354,10238.341968911916,9963.23713927227,10013.71149958378,10000.0,9968.406004288778,9949.25229715933,9951.798517804422,9910.424098295678,10066.63474583034,9915.227531551767,10210.024011428226,9950.751879699248,9837.067757009345,10000.0,9909.614154764442,9949.25229715933,10000.0
2021-06-07 18:00:00+00:00,10000.0,10000.0,9958.889582033687,10000,10000.0,10041.357458517468,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9949.170565716717,10000.0,10000.0,9941.310043668122,10072.936346606084,9961.903632727308,10276.744894849133,10034.96445002091,10229.34610876102,10000.0,10031.665475339529,9942.345805056755,9948.183406639757,9925.548949663098,10083.788205250978,9961.841468931842,10248.320719734964,10022.389306599836,10048.898531375167,10000.0,9972.50053293541,9942.345805056755,10000.0
2021-06-07 19:00:00+00:00,10000.0,10000.0,9975.04678727386,10000,10000.0,10091.386642207954,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9989.791578051894,10000.0,10000.0,9996.03017070266,10118.378572282676,9978.065727933905,10258.762572386466,10051.066499372646,10280.311910707916,10000.0,10072.623302358828,9948.351450363343,9931.915406398746,9980.182322631788,10129.279387119945,9978.003463284504,10230.388134099268,10038.471177944864,10098.9652870494,10000.0,10013.21679812407,9948.351450363343,10000.0
2021-06-07 20:00:00+00:00,10000.0,10000.0,9984.404242046165,10000,10000.0,10066.70557825398,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9981.709910676307,10000.0,10000.0,10003.96982929734,10143.887759575911,9987.426014733092,10271.258762572386,10047.260560434965,10255.168781747449,10000.0,10064.47462473195,9934.538466158188,9931.915406398746,9988.109393579072,10154.816056180673,9987.363691674076,10242.849761405429,10034.67000835422,10074.265687583444,10000.0,10005.116179918994,9934.538466158188,10000.0
2021-06-07 21:00:00+00:00,10000.0,10000.0,9978.94572676232,10000,10000.0,10039.189527224213,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9974.337161491563,10000.0,10000.0,9999.20603414053,10142.69201642154,9981.965847433565,10268.210911307528,10047.260560434965,10227.137590676655,9991.715567828787,10057.040743388134,9948.952014894,9941.555702837864,9983.3531510107,10153.61902481845,9981.903558446826,10239.810340111242,10034.67000835422,10046.728971962615,10000.0,9997.726142258223,9948.952014894,10000.0
2021-06-07 22:00:00+00:00,10000.0,10000.0,10015.595757953835,10000,10000.0,10014.341699324605,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10000.0,10000,10000.0,10000,9954.629235786191,10000.0,10000.0,9993.648273124256,10149.467894296306,10018.626970730384,10272.173117951845,10058.427436219154,10201.8245757097,9981.014842940973,10037.169406719086,9945.348627710047,9931.915406398746,9977.8042013476,10160.402202537703,10018.564452972652,10243.761587793684,10034.67000835422,10021.86248331108,10000.0,9977.972003126555,9945.348627710047,10000.0
2021-06-07 23:00:00+00:00,10000.0,10000.0,10003.119151590769,10000,10000.0,10005.836738097223,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10013.648636619886,10000,10000.0,10000,9960.300581312917,10000.0,10000.0,10000.793965859466,10159.831001634184,10006.146588331469,10286.193233770193,10058.427436219154,10193.160389378729,9992.40593717639,10042.88777698356,9945.348627710047,9950.593480749532,9984.938565200157,10170.776474343627,10006.08414845322,10257.74292574694,10034.67000835422,10013.351134846462,10011.412761542457,9983.656647480992,9945.348627710047,10000.0
2021-06-08 08:00:00+00:00,10000.0,10000.0,10009.139114160947,10000,10000.0,10264.3208538314,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10013.648636619886,10000,10258.333333333334,10000,9976.605699702255,10000.0,10000.0,10027.78880508138,10135.916138546774,10012.168372838943,10286.193233770193,10058.427436219154,10456.483699437678,9992.40593717639,10059.328091493924,9945.348627710047,9950.593480749532,10011.890606420926,10146.835847099195,10012.105895383846,10257.74292574694,10034.67000835422,10272.02937249666,10011.412761542457,10000.0,9945.348627710047,10000.0
2021-06-08 09:00:00+00:00,10000.0,10000.0,10018.714909544604,10000,10000.0,10396.064370883014,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,9999.10987152479,10000,10390.0,10000,9986.95590528853,10000.0,10000.0,10034.140531957124,10133.92323328949,10021.747066330112,10271.258762572386,10058.427436219154,10590.693644564495,9992.40593717639,10069.76411722659,9945.348627710047,9971.681629210098,10018.232263178754,10144.840794828824,10021.68452910251,10242.849761405429,10034.67000835422,10403.871829105474,10011.412761542457,10010.37447594685,9945.348627710047,10000.0
2021-06-08 10:00:00+00:00,10000.0,10000.0,9995.945102932,10000,10000.0,10364.379221212374,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10006.527608818207,10000,10358.333333333334,10000,9924.854671770878,10000.0,10000.0,10042.874156411272,10131.930328032206,9998.970368452088,10278.878390734531,10058.427436219154,10558.415303331463,9975.837072833969,10007.147962830591,9912.918143054472,9971.681629210098,10026.952041220768,10142.845742558457,9998.90797335455,10250.448314640891,10034.67000835422,10372.162883845129,9994.812381117068,9948.127620265755,9912.918143054472,10000.0
2021-06-08 11:00:00+00:00,10000.0,10000.0,10037.336244541484,10000,10000.0,10393.562911698493,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10016.91244102899,10000,10387.5,10000,9868.141216503616,10000.0,10000.0,10069.868995633187,10181.752959464307,10040.374037060496,10289.545870161535,10058.427436219154,10588.145354467151,9975.837072833969,9949.964260185849,9909.31475587052,9934.927999035968,10053.904082441535,10192.722049317692,10040.311383597758,10261.086289170544,10034.67000835422,10401.368491321762,9994.812381117068,9891.281176721384,9909.31475587052,10000.0
2021-06-08 12:00:00+00:00,10000.0,10000.0,10040.548970679974,10000,10000.0,10409.405486533811,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,10006.23089932647,10000,10403.333333333334,10000,9907.8406351907,10000.0,10000.0,10077.808654227869,10182.948702618678,10043.587735528215,10278.573605608046,10058.427436219154,10604.28452508367,10006.21332412841,9989.992852037169,9890.697255420097,9941.555702837864,10061.831153388825,10193.919080679914,10043.525062011511,10250.144372511477,10034.670008354222,10417.222963951936,10025.24641189694,9931.073687202444,9890.697255420097,10006.67111407605
2021-06-08 13:00:00+00:00,10000.0,10000.0,10079.918902058638,10000,10000.0,10250.787959643125,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,9938.432780464647,10000,10244.808333333334,10000,9844.463348929536,10000.0,10000.0,10085.351329892814,10156.243772171072,10082.969582187998,10208.930204206034,10029.190485118886,10442.697450011045,9866.931308249916,9926.090064331664,9824.034592516968,9902.391998553954,10069.361870788744,10167.185380256962,10082.906662922574,10180.693595939334,10005.50211325313,10258.486315086782,9885.699463946052,9867.547786541603,9824.034592516968,9967.250894535751
2021-06-08 14:00:00+00:00,10000.0,10000.0,10157.174048658764,10000,10000.0,10059.534728591678,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,9932.350235884049,10000,10053.666666666668,10000,9874.4505884021,10000.0,10000.0,10094.084954346965,10131.531746980749,10160.24811000209,10202.682109113077,10019.819667458543,10247.863683468397,9967.207455988955,9956.325947105075,9892.498949012072,9805.386515635357,10078.081648830756,10142.44673210438,10160.184708506886,10174.462782286251,9996.153428925856,10067.089452603472,9986.166349645517,9897.605343565694,9824.034592516968,9869.61004305901
2021-06-08 15:00:00+00:00,10000.0,10000.0,10129.475982532753,10000,10000.0,10022.171266572168,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,9898.52535382607,10000,10016.325,10000,9837.657734297463,10000.0,10000.0,10052.40174672489,10082.904858703016,10132.541661076497,10167.93660469369,10020.111204007975,10209.800723714388,9986.882982395582,9919.228020014296,9933.085099993996,9788.817256130626,10036.46452635751,10093.767456707366,10132.478432473752,10139.813379532538,9996.444276882705,10029.6979305741,10005.87930140066,9860.72621331628,9824.034592516968,9852.932257868884
2021-06-08 16:00:00+00:00,10000.0,10000.0,10176.18527760449,10000,10000.0,10036.68806803969,10000,10000.0,10000.0,10000,10000.0,10000.0,10000.0,9921.965403673265,10000,10030.833333333334,10000,9883.028498511272,10000.0,10000.0,10069.472012703452,10096.65590497828,10179.26509268244,10192.01462968607,10036.499722893954,10224.589300579311,9968.933379357955,9964.974982130092,9927.932256320944,9794.54118214135,10053.507728894172,10107.533317372916,10179.20157251837,10163.824807756604,10012.794087028402,10044.225634178903,9987.895555939824,9906.20336815178,9824.034592516968,9858.693674570926
2021-06-08 17:00:00+00:00,10000.0,10000.0,10171.272613849032,10000,10000.0,10021.09563912282,10000,10000.0,10001.814772246084,10000,10000.0,10000.0,10000.0,9885.321781443788,10000,10015.25,10000,9868.424783779952,10000.0,10043.061023622044,10060.11909487892,10074.933237673882,10174.350942112866,10154.373666565072,10011.864884466877,10208.70495897253,9977.39040386607,9950.25017869907,9929.73394991292,9836.71747906248,10044.16963931827,10085.787247625887,10174.287452613842,10126.287954773412,9988.217434674703,10028.6214953271,9996.36866678195,9891.565408939105,9824.034592516968,9901.146218691249
2021-06-08 18:00:00+00:00,10000.0,10000.0,10213.50592638802,10000,10000.0,10069.647294254984,10000,10000.0,9990.327263928377,10000,10000.0,10000.0,10000.0,9910.987152479009,10000,10063.773333333334,10000,9905.713880618176,10000.0,10058.132381889764,10105.994442238982,10100.841006018574,10216.5970365332,10180.737580006096,10019.111650124209,10258.165570901929,9997.583707283397,9987.848463187993,9918.329229475708,9851.479182984876,10089.972255251683,10111.72292714069,10216.533283412116,10152.578948968116,9995.447083887797,10077.209612817089,10016.600380425389,9928.941945569532,9824.034592516968,9916.004609133362
2021-06-08 19:00:00+00:00,10000.0,10000.0,10181.34747348721,10000,10000.0,10064.204119069456,10000,10000.0,9981.24735345714,10000,10000.0,10000.0,10000.0,9900.30561077649,10000,10058.333333333334,10000,9900.609669644124,10000.0,10051.05807086614,10062.723302897974,10065.765873490374,10184.42885089999,10169.765315452603,9987.000981608098,10252.620491650105,9980.669658267174,9982.701929949964,9909.31475587052,9844.550219919262,10046.76971858898,10076.610007182187,10184.365298513285,10141.63703230905,9963.41225892634,10071.762349799732,9999.65415874114,9923.825765650538,9824.034592516968,9909.030262599308
2021-06-08 20:00:00+00:00,10000.0,10000.0,10181.253898939489,10000,10000.0,10064.204119069456,10000,10000.0,9981.24735345714,10000,10000.0,10000.0,10000.0,9898.822063317806,10000,10027.666666666666,10000,9885.155253083796,10000.0,10042.445866141732,10056.37157602223,10065.36729243892,10184.335248032,10168.241389820176,9989.04173745413,10221.361466456008,9982.740766309977,9967.119370979271,9909.31475587052,9836.114960535037,10040.428061831151,10076.210996728114,10184.271696229389,10140.117321661955,9965.44819462428,10041.05473965287,10001.729206294312,9908.335109784695,9824.034592516968,9900.539753775243
2021-06-08 21:00:00+00:00,10000.0,10000.0,10193.075483468496,10000,10000.0,10064.204119069456,10000,10000.0,9981.24735345714,10000,10000.0,10000.0,10000.0,9898.228644334333,10000,10016.666666666668,10000,9885.155253083796,10000.0,10051.05807086614,10056.37157602223,10064.968711387462,10196.160410354974,10167.631819567205,9989.04173745413,10210.148990027692,9982.395581636176,9971.69406719085,9909.31475587052,9844.550219919262,10040.428061831151,10075.81198627404,10196.096784761548,10139.50943740312,9965.44819462428,10030.040053404538,10001.38336503545,9912.882825268243,9824.034592516968,9909.030262599308
2021-06-08 22:00:00+00:00,10000.0,10000.0,10221.459762944478,10000,10000.0,10064.204119069456,10000,10000.0,9981.24735345714,10000,10000.0,10000.0,10000.0,9908.613476545115,10000,10021.666666666666,10000,9885.155253083796,10000.0,10051.05807086614,10061.929337038506,10068.157359799116,10224.553280312508,10178.299298994209,9989.041320973343,10215.245570222382,9982.395581636176,9978.55611150822,9909.31475587052,9844.550219919262,10045.977011494251,10079.004069906632,10224.489477543251,10150.147411932769,9965.447779127198,10035.046728971962,10001.38336503545,9919.70439849357,9824.034592516968,9909.030262599308
