timestamp,LIN_btc,LIN_eth,GRAD_btc,GRAD_eth,IMB_btc,IMB_eth,XGB_btc,XGB_eth
2021-06-15 17:00:00,10571.079786540098,8898.713574589716,10746.925493984225,9802.327301271853,10875.84353894581,9656.6101784614,11256.173467736564,9320.68454476357
2021-06-15 18:00:00,10571.079786540098,8898.713574589716,10761.09801755178,9758.122721008927,10890.18607337196,9613.062724210798,11271.017562807408,9278.651980924273
2021-06-15 19:00:00,10571.079786540098,8898.713574589716,10696.2634106832,9671.21006971073,10824.573723067078,9527.442078483704,11203.110738475763,9196.00983066732
2021-06-15 20:00:00,10571.079786540098,8898.713574589716,10744.675036555733,9694.348404692104,10873.566085464154,9550.236449068,11253.816371354807,9218.011250801952
2021-06-15 21:00:00,10571.079786540098,8898.713574589716,10735.244548283936,9687.978647466718,10864.022470874352,9543.96138187564,11243.939015088385,9211.954475109833
2021-06-15 22:00:00,10571.079786540098,8898.713574589716,10732.163564899683,9685.407721357677,10860.904528607798,9541.42867403294,11240.712037899071,9209.50987287265
2021-06-15 23:00:00,10571.079786540098,8898.713574589716,10795.55144913566,9722.743707985996,10925.05280167447,9578.209640166478,11307.103585985298,9245.011335212612
2021-06-16 00:00:00,10571.079786540098,8898.713574589716,10794.935252458812,9712.344887455394,10924.42921322116,9567.965403966902,11306.458190547435,9235.123466462222
2021-06-16 01:00:00,10571.079786540098,8898.713574589716,10822.208653199395,9734.600665712773,10952.029780415523,9589.890337530573,11335.023953840664,9256.285694784092
2021-06-16 02:00:00,10571.079786540098,8898.713574589716,10747.541690661075,9698.56932815471,10876.46712739912,9554.39462612318,11256.818863174429,9256.285694784092
2021-06-16 03:00:00,10571.079786540098,8898.713574589716,10733.5299140527,9682.184470713504,10862.28726822166,9538.253338827168,11256.818863174429,9256.285694784092
2021-06-16 04:00:00,10571.079786540098,8898.713574589716,10705.31882271691,9644.848484085183,10833.737762076604,9501.472372693632,11256.818863174429,9256.285694784092
2021-06-16 05:00:00,10571.079786540098,8898.713574589716,10656.424955966844,9549.87770617656,10784.25737393346,9407.913388952104,11256.818863174429,9256.285694784092
2021-06-16 06:00:00,10571.079786540098,8898.713574589716,10476.093658928656,9446.004616964983,10601.762857444968,9305.584431785106,11066.327515981717,9256.285694784092
2021-06-16 07:00:00,10571.079786540098,8898.713574589716,10474.191486578378,9397.310509019107,10599.837867002138,9257.614189212178,11064.318173291074,9256.285694784092
2021-06-16 08:00:00,10571.079786540098,8898.713574589716,10515.985695964737,9428.008134201693,10642.133431661485,9287.855476886209,11108.467111282553,9256.285694784092
2021-06-16 09:00:00,10571.079786540098,8898.713574589716,10410.5892730635,9298.88624827744,10535.47269360388,9160.65306060732,10997.132545860455,9256.285694784092
2021-06-16 10:00:00,10571.079786540098,8898.713574589716,10391.728296519912,9268.418855283724,10516.385464424278,9130.638582590847,10977.208922561738,9225.957880635666
2021-06-16 11:00:00,10571.079786540098,8898.713574589716,10363.034964306586,9193.324789680824,10487.347932533152,9056.660832618254,10946.898978594512,9151.207839970091
2021-06-16 12:00:00,10571.079786540098,8898.713574589716,10489.971479737716,9316.729242914818,10615.807153915186,9178.23080906785,11080.987227442984,9274.046946143057
2021-06-16 13:00:00,10571.079786540098,8898.713574589716,10381.226161853594,9282.040926458498,10505.757348176545,9144.0581539962,10966.115086861311,9239.51754565165
2021-06-16 14:00:00,10571.079786540098,8898.713574589716,10359.605695844117,9282.386274741802,10483.877527227767,9144.39836848253,10943.276501631108,9239.861311806986
2021-06-16 15:00:00,10571.079786540098,8898.713574589716,10323.384047709273,9209.9398793109,10447.221371189671,9073.028929571825,10905.014088705162,9167.746811665642
2021-06-16 16:00:00,10571.079786540098,8898.713574589716,10385.218044673187,9258.442127099384,10509.797116852342,9120.810164096789,10970.331876451526,9216.02685837044
2021-06-16 17:00:00,10571.079786540098,8898.713574589716,10331.394604508325,9158.214380878242,10455.32802108271,9022.072359841082,10913.47596848686,9116.258280844388
2021-06-16 18:00:00,10571.079786540098,8898.713574589716,10270.953747857282,9084.463336377075,10394.162127575351,8949.417666204226,10849.629812006877,9042.845108560668
2021-06-16 19:00:00,10571.079786540098,8898.713574589716,10349.853713653963,9193.900370152996,10474.008562140589,9057.227856762142,10932.97508276643,9151.780783562312
2021-06-16 20:00:00,10571.079786540098,8898.713574589716,10361.58824167398,9263.73746744338,10485.883855294944,9126.026786220558,10945.370746125576,9221.297939418906
2021-06-16 21:00:00,10571.079786540098,8898.713574589716,10374.153295649752,9282.654878962148,10498.599637234196,9144.66297974968,10958.643728124296,9240.128685483356
2021-06-16 22:00:00,10571.079786540098,8898.713574589716,10413.027268611037,9332.078055506112,10537.939934875676,9193.351452904866,10999.707900576625,9289.325441935714
2021-06-16 23:00:00,10571.079786540098,8898.713574589716,10402.364386985542,9309.51530099691,10527.149143379253,9171.124106464456,10999.707900576625,9266.866053120506
2021-06-17 00:00:00,10571.079786540098,8898.713574589716,10373.510307813038,9264.044443695206,10497.948936239436,9126.329199097298,10999.707900576625,9221.60350933476
