timestamp,IMB_btc,IMB_eth
2021-06-08 20:00:00,8817.622067439735,9187.643409856391
2021-06-08 21:00:00,8909.669145656708,9266.043948151313
2021-06-08 22:00:00,8929.867989035689,9289.896763804203
2021-06-08 23:00:00,8944.346086169078,9299.68738068867
2021-06-09 00:00:00,9085.900665070643,9361.568615591652
2021-06-09 01:00:00,9286.804597202528,9586.41258944806
2021-06-09 02:00:00,9270.808197748032,9468.055749813828
2021-06-09 03:00:00,9233.989366461245,9385.005613539024
2021-06-09 04:00:00,9226.912993143238,9375.252798264151
2021-06-09 05:00:00,9358.273256460241,9448.058698339377
2021-06-09 06:00:00,9493.863076243179,9601.60883650426
2021-06-09 07:00:00,9469.055100817985,9622.664333047303
2021-06-09 08:00:00,9511.133765145743,9555.528674410956
2021-06-09 09:00:00,9397.369541228685,9297.91070503782
2021-06-09 10:00:00,9861.997164028166,9706.016882198845
2021-06-09 11:00:00,9902.747313824955,9828.418494059479
2021-06-09 12:00:00,9917.469423831382,9800.70991422815
2021-06-09 13:00:00,9738.418200106824,9686.246640381947
2021-06-09 14:00:00,9836.890950647039,9693.504549423715
2021-06-09 15:00:00,9871.839016573897,9689.573182026092
2021-06-09 16:00:00,9943.904151743473,9759.997580696987
2021-06-09 17:00:00,10059.810266434944,9828.456295669072
2021-06-09 18:00:00,10139.114450171215,9859.037797829433
2021-06-09 19:00:00,10025.106213381125,9749.035113915152
2021-06-09 20:00:00,10005.666521162693,9726.391949769222
2021-06-09 21:00:00,10060.921880634325,9715.089268501053
2021-06-09 22:00:00,10031.640335870163,9691.841278601643
2021-06-09 23:00:00,9977.38814043212,9632.946370856473
2021-06-10 00:00:00,9988.260269552888,9591.856021229385
2021-06-10 01:00:00,9960.65970235852,9601.19301879874
2021-06-10 02:00:00,10030.90829725106,9637.25575435002
2021-06-10 03:00:00,9873.303093812105,9497.881219782339
2021-06-10 04:00:00,10155.680212996125,9702.123316410814
2021-06-10 05:00:00,10264.916642491318,9740.945569462348
2021-06-10 06:00:00,10260.741311108279,9705.298651616586
2021-06-10 07:00:00,10245.856525853163,9671.201599764117
2021-06-10 08:00:00,10262.096938180694,9632.870767637287
2021-06-10 09:00:00,10037.523757364443,9526.005617319186
2021-06-10 10:00:00,10009.40805188256,9498.48604553582
2021-06-10 11:00:00,9982.376848058608,9376.840465867037
2021-06-10 12:00:00,9891.576946748257,9334.767274390544
2021-06-10 13:00:00,9978.228629217017,9359.187114187322
2021-06-10 14:00:00,9945.666466937611,9299.195959763967
2021-06-10 15:00:00,9889.109705476463,9332.839392301325
2021-06-10 16:00:00,9956.050570312309,9392.339125799977
2021-06-10 17:00:00,9995.119742539307,9416.267544672051
2021-06-10 18:00:00,9944.446402572437,9339.15226110328
2021-06-10 19:00:00,9876.041460498382,9216.108021879572
2021-06-10 20:00:00,9843.506410760425,9175.168878690856
2021-06-10 21:00:00,9858.55387126423,9211.798638386024
2021-06-10 22:00:00,9971.775844352322,9324.031617266264
2021-06-10 23:00:00,10043.868092063345,9365.008562064573
2021-06-11 00:00:00,10032.101249074783,9322.63295771134
2021-06-11 01:00:00,9901.771262332817,9188.172632390688
2021-06-11 02:00:00,10085.865418766758,9259.31526164384
2021-06-11 03:00:00,10037.577982447341,9237.050113593838
2021-06-11 04:00:00,10045.196606594312,9290.57719277687
2021-06-11 05:00:00,10166.877692614273,9355.482556447254
2021-06-11 06:00:00,10141.310566028527,9354.575317817034
2021-06-11 07:00:00,10123.362063589755,9297.532688941896
2021-06-11 08:00:00,10152.833396144055,9355.180143570515
2021-06-11 09:00:00,10102.620969381807,9253.607218595369
2021-06-11 10:00:00,9984.139163252747,9144.209360434568
2021-06-11 11:00:00,9945.476679147472,8985.36699692673
2021-06-11 12:00:00,10011.441492491182,9088.149573408837
2021-06-11 13:00:00,10076.782717381579,9129.239923035924
2021-06-11 14:00:00,10104.844197780567,9075.486034195337
2021-06-11 15:00:00,10074.423926275578,9010.164852819435
2021-06-11 16:00:00,10014.179859177459,8859.979057908286
2021-06-11 17:00:00,10130.953575195279,8924.128389386822
2021-06-11 18:00:00,10118.996944416578,8909.0455471594
2021-06-11 19:00:00,10047.284272285831,8848.071550886638
2021-06-11 20:00:00,9825.503683238754,8661.06698823236
2021-06-11 21:00:00,9633.980690447981,8570.002910723939
2021-06-11 22:00:00,9649.028150951786,8701.817123373114
2021-06-11 23:00:00,9556.709947320333,8633.736424496956
2021-06-12 00:00:00,9536.619554107143,8659.706130287028
2021-06-12 01:00:00,9582.277073906076,8692.102109707832
2021-06-12 02:00:00,9567.988764562824,8783.317393654623
2021-06-12 03:00:00,9545.349792453495,8728.807472622186
2021-06-12 04:00:00,9560.09901500137,8801.273158211077
2021-06-12 05:00:00,9676.167804941531,9054.241529604331
2021-06-12 06:00:00,9659.059791287656,9035.832145732766
2021-06-12 07:00:00,9775.101468686371,9219.736976400456
2021-06-12 08:00:00,9763.226175532016,9207.56485811166
2021-06-12 09:00:00,9679.204409583741,9154.94501755885
2021-06-12 10:00:00,9602.828380323886,9048.457883336674
2021-06-12 11:00:00,9632.54372575122,9044.450912719865
2021-06-12 12:00:00,9697.830725558722,9126.291397487706
2021-06-12 13:00:00,9741.34635458324,9161.635902456728
2021-06-12 14:00:00,9690.130763787405,9110.981745602729
2021-06-12 15:00:00,9763.98532669257,9085.919278442876
2021-06-12 16:00:00,9718.598932308118,9088.981208819872
2021-06-12 17:00:00,9680.776936987742,9004.872627476478
2021-06-12 18:00:00,9637.125745255984,8950.47611127282
2021-06-12 19:00:00,9692.733567766441,9033.07262823251
2021-06-12 20:00:00,9706.289838490591,9116.047161288128
2021-06-12 21:00:00,9618.336754032312,9004.721421038108
2021-06-12 22:00:00,9453.817852524042,8829.662167015073
2021-06-12 23:00:00,9542.069174938251,8846.861899379677
2021-06-13 00:00:00,9483.939886073102,8756.13803635759
2021-06-13 01:00:00,9596.456933083537,8863.948226915503
2021-06-13 02:00:00,9570.808468873447,8791.48254132661
2021-06-13 03:00:00,9651.874967803858,8903.942329864407
2021-06-13 04:00:00,9718.8700577226,8928.021955174852
2021-06-13 05:00:00,9766.100104925536,8966.882009835981
2021-06-13 06:00:00,9742.701981655655,8929.949837264072
2021-06-13 07:00:00,9733.917518226406,8919.214180139792
2021-06-13 08:00:00,9731.856965076337,8903.52651215889
2021-06-13 09:00:00,9707.211664899833,8826.827046295632
2021-06-13 10:00:00,9770.980362386228,8890.598361678241
2021-06-13 11:00:00,10031.369210455681,9065.128393166982
2021-06-13 12:00:00,10121.138835190994,9151.769682353075
2021-06-13 13:00:00,10168.043531896548,9219.699174790863
2021-06-13 14:00:00,10214.975341143552,9189.835903212761
2021-06-13 15:00:00,10648.911567023557,9551.786315061298
2021-06-13 16:00:00,10546.77862338782,9542.940738416642
2021-06-13 17:00:00,10542.603292004782,9537.875322731243
2021-06-13 18:00:00,10583.27210417723,9487.863793240316
2021-06-13 19:00:00,10612.472311317046,9446.244221078934
2021-06-13 20:00:00,10627.05885861623,9456.261647620957
2021-06-13 21:00:00,10570.149634116253,9445.866204983009
2021-06-13 22:00:00,10574.406303123636,9373.287114565339
2021-06-13 23:00:00,10650.511206969008,9408.745024363137
2021-06-14 00:00:00,10695.274012900147,9450.402398134114
2021-06-14 01:00:00,10732.228406894177,9471.646902725119
2021-06-14 02:00:00,10718.401010755546,9451.082827106778
2021-06-14 03:00:00,10584.898856664127,9360.358964084691
2021-06-14 04:00:00,10601.003706284417,9347.884432919154
2021-06-14 05:00:00,10670.710050347989,9409.425453335803
2021-06-14 06:00:00,10621.744800492364,9365.348776550907
2021-06-14 07:00:00,10730.384754075692,9420.312316898455
2021-06-14 08:00:00,10988.685936453625,9667.534843633643
2021-06-14 09:00:00,10994.16266982618,9669.651733770825
2021-06-14 10:00:00,11033.313179677523,9740.983371071941
2021-06-14 11:00:00,10892.951552599687,9749.337526791891
2021-06-14 12:00:00,10906.995849069905,9729.302673707849
2021-06-14 13:00:00,10775.581360670005,9584.371302530062
2021-06-14 14:00:00,10766.742672157861,9597.828675545006
2021-06-14 15:00:00,10796.051329463471,9607.014466675992
2021-06-14 16:00:00,10927.384480239025,9722.800796857931
2021-06-14 17:00:00,10891.514587902926,9662.582832777021
2021-06-14 18:00:00,10988.92994932666,9762.530288539687
2021-06-14 19:00:00,10950.836828591802,9822.18122847671
2021-06-14 20:00:00,10826.173363012529,9718.793826241123
2021-06-14 21:00:00,10920.416557086812,9790.654686076536
2021-06-14 22:00:00,10957.614963953876,9783.056562548434
2021-06-14 23:00:00,10989.173962199693,9957.095173112471
2021-06-15 00:00:00,10940.967863504622,9908.746914443618
2021-06-15 01:00:00,10926.706666702818,9875.55710122137
2021-06-15 02:00:00,10947.745998866696,9911.657638382243
2021-06-15 03:00:00,10796.078442004919,9759.165945285951
2021-06-15 04:00:00,10877.524516515605,9784.077206007432
2021-06-15 05:00:00,10823.380771243354,9746.502406072452
2021-06-15 06:00:00,10802.829464825545,9756.028411689771
2021-06-15 07:00:00,10963.76951086264,9821.954418819154
2021-06-15 08:00:00,10934.731978971513,9782.224927137398
2021-06-15 09:00:00,10847.375370425098,9634.912054555283
2021-06-15 10:00:00,10862.63973126049,9644.664869830158
2021-06-15 11:00:00,10902.169816692109,9665.947176030757
2021-06-15 12:00:00,11035.427957910491,9742.873451551568
2021-06-15 13:00:00,11004.438323035087,9737.95924230454
2021-06-15 14:00:00,10832.84304820881,9571.329747220636
2021-06-15 15:00:00,10829.48109306922,9535.191408450171
2021-06-15 16:00:00,10838.048656166884,9571.405350439823
2021-06-15 17:00:00,10875.84353894581,9656.6101784614
2021-06-15 18:00:00,10890.186073371959,9613.062724210798
2021-06-15 19:00:00,10824.573723067078,9527.442078483704
2021-06-15 20:00:00,10873.566085464154,9550.236449068001
2021-06-15 21:00:00,10864.022470874352,9543.96138187564
2021-06-15 22:00:00,10860.904528607798,9541.42867403294
2021-06-15 23:00:00,10925.05280167447,9578.209640166478
2021-06-16 00:00:00,10924.42921322116,9567.965403966902
2021-06-16 01:00:00,10952.029780415525,9589.890337530573
2021-06-16 02:00:00,10876.46712739912,9554.394626123181
2021-06-16 03:00:00,10862.28726822166,9538.253338827168
2021-06-16 04:00:00,10833.737762076604,9501.472372693632
2021-06-16 05:00:00,10784.25737393346,9407.913388952104
2021-06-16 06:00:00,10601.762857444968,9305.584431785106
2021-06-16 07:00:00,10599.837867002138,9257.614189212178
2021-06-16 08:00:00,10642.133431661483,9287.855476886207
2021-06-16 09:00:00,10535.47269360388,9160.653060607321
2021-06-16 10:00:00,10516.385464424278,9130.638582590847
2021-06-16 11:00:00,10487.347932533152,9056.660832618254
2021-06-16 12:00:00,10615.807153915186,9178.23080906785
2021-06-16 13:00:00,10505.757348176545,9144.058153996199
2021-06-16 14:00:00,10483.877527227769,9144.39836848253
2021-06-16 15:00:00,10447.221371189671,9073.028929571823
2021-06-16 16:00:00,10509.797116852342,9120.810164096787
2021-06-16 17:00:00,10455.32802108271,9022.072359841082
2021-06-16 18:00:00,10394.162127575351,8949.417666204226
2021-06-16 19:00:00,10474.008562140589,9057.227856762142
2021-06-16 20:00:00,10485.883855294944,9126.026786220558
2021-06-16 21:00:00,10498.599637234196,9144.662979749679
2021-06-16 22:00:00,10537.939934875676,9193.351452904866
2021-06-16 23:00:00,10527.149143379253,9171.124106464455
2021-06-17 00:00:00,10497.948936239436,9126.329199097298
2021-06-17 01:00:00,10636.43979795734,9250.053867293671
2021-06-17 02:00:00,10636.575360664581,9236.142874963618
2021-06-17 03:00:00,10655.635477302736,9225.445019448927
2021-06-17 04:00:00,10714.090116665266,9251.414725239001
2021-06-17 05:00:00,10643.380608568106,9195.014723726938
2021-06-17 06:00:00,10616.024054246773,9169.649843690346
2021-06-17 07:00:00,10514.758711937382,9028.574236690998
2021-06-17 08:00:00,10498.274286736816,8991.566460899905
2021-06-17 09:00:00,10546.480385431889,9073.331342448562
2021-06-17 10:00:00,10579.801698871848,9140.693810742463
2021-06-17 11:00:00,10434.749602123455,8932.633751545143
2021-06-17 12:00:00,10218.798209487764,8746.234014644344
2021-06-17 13:00:00,10237.776988501571,8811.668600849025
2021-06-17 14:00:00,10229.48055081839,8847.882542838675
2021-06-17 15:00:00,10231.541103968464,8859.071819278066
2021-06-17 16:00:00,10235.201297063984,8877.329996711262
2021-06-17 17:00:00,10293.0865730561,8922.61632500312
2021-06-17 18:00:00,10323.96775776571,8966.503993740054
2021-06-17 19:00:00,10218.066170868658,8879.598093286813
2021-06-17 20:00:00,10210.800009760516,8806.300772286886
2021-06-17 21:00:00,10246.968140052542,8854.346618079
2021-06-17 22:00:00,10285.495061450576,8853.401577839186
2021-06-17 23:00:00,10289.209479628991,8921.406673496158
2021-06-18 00:00:00,10200.009218264093,8832.535089344106
2021-06-18 01:00:00,10160.940046037096,8796.39675057364
2021-06-18 02:00:00,10224.464730650456,8846.748494550899
2021-06-18 03:00:00,10274.541594705463,8863.683615648355
2021-06-18 04:00:00,10168.965358305792,8702.34634590741
2021-06-18 05:00:00,10262.015600556348,8810.156536465323
2021-06-18 06:00:00,10258.219844753587,8769.935623858864
2021-06-18 07:00:00,10142.503517852254,8634.190043812067
2021-06-18 08:00:00,10093.728055786765,8616.68789857072
2021-06-18 09:00:00,9944.39217748954,8497.612828354231
2021-06-18 10:00:00,9858.87922176161,8375.627034199117
2021-06-18 11:00:00,9929.453167151529,8462.343926604395
2021-06-18 12:00:00,9823.904043293307,8329.509070496222
2021-06-18 13:00:00,9564.165896218614,8135.700218115288
2021-06-18 14:00:00,9581.328134955385,8140.954641848651
2021-06-18 15:00:00,9629.34444586032,8295.563225082125
2021-06-18 16:00:00,9674.59527753753,8406.095131530701
2021-06-18 17:00:00,9657.487263883655,8379.331591939184
2021-06-18 18:00:00,9712.796848438182,8440.721405917466
2021-06-18 19:00:00,9692.164204396027,8466.199690782834
2021-06-18 20:00:00,9799.584093614183,8514.472346232504
2021-06-18 21:00:00,9624.165950443696,8358.011484128994
2021-06-18 22:00:00,9522.765045427062,8278.439095936705
2021-06-18 23:00:00,9543.614589800804,8302.821134123891
2021-06-19 00:00:00,9635.146529730257,8461.20987831662
2021-06-19 01:00:00,9705.747587661624,8463.099958796247
2021-06-19 02:00:00,9703.470134179966,8486.499155134028
2021-06-19 03:00:00,9710.92608307825,8513.905322088616
2021-06-19 04:00:00,9670.3114959887,8422.387625265084
2021-06-19 05:00:00,9685.63008190699,8409.459474784437
2021-06-19 06:00:00,9751.133982046076,8475.234275475452
2021-06-19 07:00:00,9691.133927820993,8442.611486397092
2021-06-19 08:00:00,9695.851510032995,8426.50800071067
2021-06-19 09:00:00,9828.94697600269,8511.4482174651
2021-06-19 10:00:00,9792.15525725735,8495.382533388272
2021-06-19 11:00:00,9731.17915154013,8480.526500818405
2021-06-19 12:00:00,9696.42087340341,8404.923281633331
2021-06-19 13:00:00,9628.964870280046,8338.127837483322
2021-06-19 14:00:00,9749.019203813108,8397.249554886048
2021-06-19 15:00:00,9786.814086592034,8413.277437353283
2021-06-19 16:00:00,9726.000656123502,8347.086818956752
2021-06-19 17:00:00,9636.0683561395,8228.42756644578
2021-06-19 18:00:00,9622.37652270811,8188.849281202394
2021-06-19 19:00:00,9591.061537335325,8199.81174798423
2021-06-19 20:00:00,9658.84289095607,8249.218451721674
2021-06-19 21:00:00,9654.423546699996,8239.76804932354
2021-06-19 22:00:00,9634.007802989428,8253.868049701556
2021-06-19 23:00:00,9706.262725949142,8349.27931231312
2021-06-20 00:00:00,9690.184988870302,8369.540975054719
2021-06-20 01:00:00,9620.370194640935,8314.161617001653
2021-06-20 02:00:00,9660.415418360071,8328.639633475594
2021-06-20 03:00:00,9573.736623349863,8241.469121755204
2021-06-20 04:00:00,9485.349738228411,8186.997002332361
2021-06-20 05:00:00,9236.537945357384,7936.674743610583
2021-06-20 06:00:00,9188.467409369552,7847.651953020161
2021-06-20 07:00:00,9197.360322964594,7862.318977542064
2021-06-20 08:00:00,9197.2518727988,7868.178227028908
2021-06-20 09:00:00,9313.429112904756,7979.919784984445
2021-06-20 10:00:00,9340.27052893857,7984.266970087588
2021-06-20 11:00:00,9373.781630168667,8030.838553105591
2021-06-20 12:00:00,9376.60133447929,8060.5128166357335
2021-06-20 13:00:00,9473.6100077813,8165.1854735974675
2021-06-20 14:00:00,9622.539197956798,8392.37314724861
2021-06-20 15:00:00,9710.546507497973,8528.043124076225
2021-06-20 16:00:00,9637.288420504672,8511.221407807547
2021-06-20 17:00:00,9667.708692009663,8518.932936164423
2021-06-20 18:00:00,9650.709128521581,8479.279047701852
2021-06-20 19:00:00,9643.253179623298,8454.292183761185
2021-06-20 20:00:00,9564.328571467304,8331.399150975849
2021-06-20 21:00:00,9531.034370568794,8277.90987340241
2021-06-20 22:00:00,9397.206865979997,8152.597537603151
2021-06-20 23:00:00,9281.51765162011,8015.377694782245
2021-06-21 00:00:00,9338.996239490501,8050.495390093712
2021-06-21 01:00:00,8885.728771557859,7613.3197751560265
2021-06-21 02:00:00,8949.253456171222,7606.439882210186
2021-06-21 03:00:00,8915.010316322021,7616.532911971392
2021-06-21 04:00:00,8998.65250669002,7589.504761112729
2021-06-21 05:00:00,8769.28040603742,7333.890277047997
2021-06-21 06:00:00,8825.159353962363,7448.807170209308
2021-06-21 07:00:00,8751.060778184165,7366.399661297579
2021-06-21 08:00:00,8991.847258786498,7611.27848823803
2021-06-21 09:00:00,8921.815564225544,7575.291355905935
2021-06-21 10:00:00,8862.46621099522,7499.877144768825
2021-06-21 11:00:00,8716.70918816917,7267.661857041873
2021-06-21 12:00:00,8747.969948459058,7258.060248205369
2021-06-21 13:00:00,8893.157607914693,7413.50046684988
2021-06-21 14:00:00,8835.136769215336,7354.227543008782
2021-06-21 15:00:00,8836.926196950924,7337.179017082548
2021-06-21 16:00:00,8543.568498480343,7091.01493541595
2021-06-21 17:00:00,8478.362836297187,7050.037990617641
2021-06-21 18:00:00,8582.529220541546,7132.521102748556
2021-06-21 19:00:00,8627.102238682546,7239.272848237878
2021-06-21 20:00:00,8846.849387121,7391.424326847838
2021-06-21 21:00:00,8920.026136489956,7447.295105825607
2021-06-21 22:00:00,8952.344285896326,7469.598055485203
2021-06-21 23:00:00,8924.960619033545,7441.398054729171
2021-06-22 00:00:00,8838.688512145063,7325.2337084513065
2021-06-22 01:00:00,8907.717042672428,7364.62298564673
2021-06-22 02:00:00,8843.67721977155,7340.921376432209
2021-06-22 03:00:00,8590.690095517482,7107.950056513407
2021-06-22 04:00:00,8559.076872188769,7087.801798600585
2021-06-22 05:00:00,8631.142007358343,7188.051667239992
2021-06-22 06:00:00,8465.348816402004,7050.037990617641
2021-06-22 07:00:00,8098.10944248481,6762.405543228032
2021-06-22 08:00:00,7917.7025916878365,6518.509558136986
2021-06-22 09:00:00,8287.761669915653,6863.524848888066
2021-06-22 10:00:00,8595.35345264659,7032.1578292803715
2021-06-22 11:00:00,8834.133605181749,7241.616548032616
2021-06-22 12:00:00,8885.538983767723,7216.327271215209
2021-06-22 13:00:00,8948.385854844875,7321.718158759201
2021-06-22 14:00:00,8792.54296660006,7166.844964258579
2021-06-22 15:00:00,8922.954290966372,7297.71413666794
2021-06-22 16:00:00,8803.360870637931,7087.839600210177
2021-06-22 17:00:00,8839.52900092996,7136.641478194142
2021-06-22 18:00:00,8815.96820241139,7106.513595348891
2021-06-22 19:00:00,9139.664834762616,7317.106362388911
2021-06-22 20:00:00,9228.512633088689,7558.280631589294
2021-06-22 21:00:00,9178.029080911958,7590.903420667652
2021-06-22 22:00:00,9218.264092421232,7616.419507142615
2021-06-22 23:00:00,9167.780540244501,7567.504224329873
2021-06-23 00:00:00,9312.480173954065,7711.528356877437
2021-06-23 01:00:00,9196.60117180404,7587.501275804325
2021-06-23 02:00:00,9211.75708247364,7587.198862927584
2021-06-23 03:00:00,9159.917903224496,7459.4672241144035
2021-06-23 04:00:00,9201.128966225908,7516.623257818319
2021-06-23 05:00:00,9283.225741731352,7597.443099127161
2021-06-23 06:00:00,9205.331410150395,7530.345242100409
2021-06-23 07:00:00,9276.610281617966,7602.319506764598
2021-06-23 08:00:00,9218.58944291861,7545.314679499053
2021-06-23 09:00:00,9240.360813701594,7564.102079466545
2021-06-23 10:00:00,9081.671108604707,7469.031031341315
2021-06-23 11:00:00,9136.329992164476,7516.4342497703565
2021-06-23 12:00:00,9112.172717734042,7465.81789452595
2021-06-23 13:00:00,9027.229125376525,7348.784111227456
2021-06-23 14:00:00,8915.769467482574,7243.355422073873
2021-06-23 15:00:00,8960.478048330815,7303.611187764375
2021-06-23 16:00:00,9046.045229141644,7354.567757495114
2021-06-23 17:00:00,9078.824291752635,7371.049259277461
2021-06-23 18:00:00,9132.398673654474,7437.920306646657
2021-06-23 19:00:00,8997.920468070917,7327.199392150118
2021-06-23 20:00:00,8839.827238885891,7214.285984297212
2021-06-23 21:00:00,8813.744974012629,7157.394561860445
2021-06-23 22:00:00,8842.050467284653,7211.942284502475
2021-06-23 23:00:00,8828.250183687469,7201.206627378195
2021-06-24 00:00:00,8940.441880200526,7287.58330529714
2021-06-24 01:00:00,8957.71256910309,7291.023251770061
2021-06-24 02:00:00,8909.7775958225,7261.802607555031
2021-06-24 03:00:00,9052.931814669511,7378.874192463116
2021-06-24 04:00:00,9029.181228360803,7340.732368384247
2021-06-24 05:00:00,9010.609137468718,7308.185182525072
2021-06-24 06:00:00,9185.837492849068,7435.236392365588
