timestamp,IMB_AAPL,IMB_MSFT,IMB_AMZN,IMB_FB,IMB_GOOGL,IMB_TSLA,IMB_BRK.B,IMB_NVDA,IMB_JPM,IMB_JNJ
2021-06-08 17:00:00+00:00,10060.119094878919,10074.933237673882,10174.350942112866,10154.373666565072,10011.864884466875,10208.70495897253,9977.39040386607,9950.25017869907,9929.73394991292,9836.71747906248
2021-06-08 18:00:00+00:00,10105.994442238982,10100.841006018574,10216.5970365332,10180.737580006095,10019.111650124207,10258.165570901927,9997.583707283397,9987.848463187991,9918.329229475708,9851.479182984876
2021-06-08 19:00:00+00:00,10062.723302897974,10065.765873490374,10184.42885089999,10169.765315452605,9987.000981608098,10252.620491650103,9980.669658267174,9982.701929949964,9909.314755870519,9844.550219919262
2021-06-08 20:00:00+00:00,10056.37157602223,10065.36729243892,10184.335248032,10168.241389820176,9989.04173745413,10221.361466456008,9982.740766309977,9967.119370979271,9909.314755870519,9836.114960535037
2021-06-08 21:00:00+00:00,10056.37157602223,10064.968711387462,10196.160410354974,10167.631819567205,9989.04173745413,10210.148990027692,9982.395581636176,9971.69406719085,9909.314755870519,9844.550219919262
2021-06-08 22:00:00+00:00,10061.929337038506,10068.157359799116,10224.553280312508,10178.299298994209,9989.041320973345,10215.245570222382,9982.395581636176,9978.55611150822,9909.314755870519,9844.550219919262
2021-06-08 23:00:00+00:00,10054.783644303294,10067.360197696204,10196.472419914946,10175.251447729352,9995.538837698634,10217.793860319727,9976.872626855367,9983.559685489636,9903.30911056393,9839.730071699705
2021-06-09 08:00:00+00:00,10080.98451766574,10095.26087129818,10196.472419914946,10179.823224626638,9995.538837698634,10263.66308207193,9976.872626855367,9935.52537526805,9903.30911056393,9839.730071699705
2021-06-09 09:00:00+00:00,10080.19055180627,10084.100601857388,10196.472419914946,10195.062480950928,9995.538837698634,10244.126191325622,9976.872626855367,9949.964260185847,9879.286529337578,9839.730071699705
2021-06-09 10:00:00+00:00,10091.306073838823,10097.253776555464,10196.472419914946,10203.291679366046,9995.538837698634,10252.620491650103,9982.395581636176,9971.408148677627,9908.113626809201,9839.730071699705
2021-06-09 11:00:00+00:00,10090.512107979355,10095.26087129818,10218.313089113051,10198.415117342274,10045.516531887128,10269.439206292578,9975.837072833967,10042.88777698356,9861.269593417812,9851.780442248599
2021-06-09 12:00:00+00:00,10096.069868995632,10102.435330224402,10215.505003073295,10210.30173727522,10033.022108340005,10263.66308207193,9975.837072833967,10035.739814152967,9830.040237823556,9845.152738446706
2021-06-09 13:00:00+00:00,10075.426756649464,10153.453704810874,10258.499920437562,10205.120390124961,10017.51861112195,10252.282418497189,9928.8919571971,9904.649035025017,9761.27559906312,9955.41362896909
2021-06-09 14:00:00+00:00,10099.245732433505,10119.972896488502,10253.148956484027,10151.478207863456,10009.19940744349,10289.655641064845,9964.273386261651,9902.553252323087,9836.646447660802,9980.116888594323
2021-06-09 15:00:00+00:00,10079.396585946803,10132.129618557936,10251.885317766137,10146.601645839683,10006.742170812555,10183.816659021797,9966.517086641354,9963.759828448892,9830.640802354214,9946.37585105742
2021-06-09 16:00:00+00:00,10095.180627233027,10168.201203714776,10270.668293276507,10151.782992989942,10022.235256010987,10261.955727706709,9946.151190887125,10007.005003573982,9788.000720677437,9956.612640838704
2021-06-09 17:00:00+00:00,10092.89400555776,10157.439515325443,10267.73540341276,10143.553794574824,10029.419549550585,10202.928834751883,9960.476354849845,10017.338098641887,9776.28971232959,9964.45140688076
2021-06-09 18:00:00+00:00,10096.069868995632,10127.944517517639,10263.850884391097,10096.159707406277,10023.942827229095,10191.80130132681,9958.232654470143,9930.950679056468,9784.997898024143,9968.669036572874
2021-06-09 19:00:00+00:00,10096.069868995632,10108.812627047711,10237.501677051385,10067.357512953367,10028.190931235116,10172.434296586991,9961.339316534346,9926.090064331665,9785.598462554803,9981.924444176657
2021-06-09 20:00:00+00:00,10080.98451766574,10098.449519709835,10230.793471511966,10064.309661688509,10028.607412020021,10165.978628340385,9961.684501208147,9910.650464617584,9783.196204432166,9980.116888594323
2021-06-09 21:00:00+00:00,10079.396585946803,10107.61688389334,10237.501677051385,10064.919231941481,10028.607412020021,10150.688887756316,9961.339316534346,9921.229449606863,9774.187736472284,9980.116888594323
2021-06-09 22:00:00+00:00,10087.336244541484,10106.42114073897,10233.445552771736,10071.624504724168,10028.607412020021,10154.766151912068,9961.339316534346,9926.090064331665,9781.995075370849,9980.116888594323
2021-06-09 23:00:00+00:00,10081.778483525208,10106.42114073897,10237.033662711425,10072.538860103627,10024.692492641921,10159.183188080799,9961.339316534346,9916.654753395282,9780.793946309532,9980.116888594323
2021-06-10 08:00:00+00:00,10043.668122270741,10106.42114073897,10202.712611114404,10045.717768972874,10024.692492641921,10097.514567725057,9961.339316534346,9895.639742673338,9780.793946309532,10001.807555582334
2021-06-10 09:00:00+00:00,10049.225883287017,10115.21698159253,10202.712611114404,10047.241694605302,10024.692492641921,10110.935562237739,9961.339316534346,9885.632594710507,9819.230076271697,10001.807555582334
2021-06-10 10:00:00+00:00,10047.637951568082,10107.220762634748,10195.442788367036,10036.5742151783,10024.692492641921,10166.488286359852,9961.339316534346,9865.90421729807,9813.224430965109,10001.807555582334
2021-06-10 11:00:00+00:00,10061.929337038506,10113.217926853084,10217.595467125113,10041.145992075586,10005.992505399729,10208.280243956306,9971.00448740076,9921.372408863474,9825.235721578283,10001.801530397059
2021-06-10 12:00:00+00:00,10104.009527590313,10155.198076381432,10224.553280312508,10073.148430356598,10003.868453396717,10258.566501877242,9984.81187435278,9928.949249463902,9902.107981502613,10025.908296680123
2021-06-10 13:00:00+00:00,10156.411274315204,10229.962723636681,10364.957582300322,10095.092959463578,10109.946109311792,10335.696447683604,9973.593372454265,9951.393852751966,9799.411446759954,10091.884075435319
2021-06-10 14:00:00+00:00,10042.080190551806,10203.575201076006,10379.060414411097,10044.513867723253,10058.01095543425,10342.150417070146,9919.917155678288,9875.268048606147,9722.545192480931,10036.753630174127
2021-06-10 15:00:00+00:00,10050.813815005955,10266.345519894583,10380.30845265099,10078.177384943614,10098.867720433343,10326.35101846661,9922.678633068692,9938.490350250178,9714.73184793706,10073.615713683195
2021-06-10 16:00:00+00:00,10050.813815005955,10292.333231507371,10378.857608197115,10103.017372752209,10101.316210967794,10412.143451743881,9934.932688988609,9964.117226590422,9702.119992793227,10071.097186238476
2021-06-10 17:00:00+00:00,10032.036522429535,10274.741549800254,10396.373824893995,10161.840902163975,10119.608463521568,10450.894449824169,9919.565067311012,9979.556826304504,9699.117170139933,10080.737482677592
2021-06-10 18:00:00+00:00,10030.964668519253,10268.744385581917,10410.919710579932,10140.20115818348,10127.979727298141,10402.631534240525,9886.434242319643,9997.095067905646,9695.513782955979,10056.034223052358
2021-06-10 19:00:00+00:00,10012.703453751488,10284.73682349748,10451.259426588831,10133.495885400793,10141.931833592429,10365.085027946248,9834.311356575769,9961.401000714795,9633.055071767461,10065.07200096403
2021-06-10 20:00:00+00:00,10024.612941643509,10297.530773829929,10457.624421612278,10138.372447424565,10157.383270712371,10363.046395868372,9837.763203313774,9964.260185847033,9621.043781154285,10080.134964150147
2021-06-10 21:00:00+00:00,10025.406907502977,10327.912407760017,10464.332627151696,10147.820786345625,10157.966343811237,10413.16276778282,9838.108387987573,9975.696926375982,9629.45168458351,10062.059408326806
2021-06-10 22:00:00+00:00,10025.406907502977,10323.118674494826,10455.471867658025,10145.382505333739,10157.966343811237,10409.765047653025,9841.215050051778,9967.83416726233,9633.055071767461,10083.750075314816
2021-06-10 23:00:00+00:00,10026.20881302104,10335.113002931497,10464.800329482096,10143.249009448338,10157.966343811237,10329.069194570444,9831.895063859165,9964.260185847033,9633.055071767461,10080.134964150147
2021-06-11 08:00:00+00:00,10048.43191742755,10295.931530038371,10464.800329482096,10143.249009448338,10157.966343811237,10380.034996517337,9841.215050051778,10002.001429592567,9631.853942706144,10080.134964150147
2021-06-11 09:00:00+00:00,10041.286224692338,10291.533609611593,10464.800329482096,10137.153306918623,10157.966343811237,10385.981006744476,9841.215050051778,10002.001429592567,9631.853942706144,10089.172742061817
2021-06-11 10:00:00+00:00,10057.959507741167,10312.323778901822,10467.920737091385,10141.725083815909,10157.966343811237,10391.417358952143,9841.215050051778,10016.440314510364,9631.853942706144,10089.172742061817
2021-06-11 11:00:00+00:00,10051.60778086542,10320.719808807491,10465.299856787611,10164.583968302346,10182.955190905484,10431.00079846423,9851.570590265792,10005.575411007863,9657.077652993816,10071.69970476592
2021-06-11 12:00:00+00:00,10047.630011909487,10303.128127100374,10455.440354692468,10156.35476988723,10172.376578968919,10414.012197815267,9856.7483603728,10001.429592566119,9660.080475647108,10074.1097788757
2021-06-11 13:00:00+00:00,10075.688765383087,10303.927748996153,10461.852151149911,10104.541298384638,10119.69175967855,10273.34658444184,9902.657921988264,10130.23588277341,9611.434748663743,9990.962222088328
2021-06-11 14:00:00+00:00,10060.277888050812,10313.92302269338,10435.596546678189,10050.746723559889,10088.913829674137,10266.041486162785,9890.058681394547,10123.945675482488,9588.01273196805,9951.4972585407
2021-06-11 15:00:00+00:00,10089.718142119887,10292.333231507371,10440.21428816579,10048.46388296251,10113.902676768383,10287.95678099995,9909.216430790473,10155.315225160828,9605.429103357155,9906.163764535759
2021-06-11 16:00:00+00:00,10088.28106391425,10272.142778638976,10424.98822163911,10042.669917708015,10105.781301462752,10373.480794386967,9897.480151881258,10226.986418870621,9592.81724821332,9909.459540880882
2021-06-11 17:00:00+00:00,10109.948392219134,10280.738714018587,10425.300231199084,10061.261810423652,10076.107045538334,10381.988685591969,9904.880911287539,10236.639027877056,9602.426280703861,9927.697776706635
2021-06-11 18:00:00+00:00,10113.140134974195,10298.93011214754,10428.482728710807,10082.444376714417,10106.197782247657,10333.131168985612,9897.307559544357,10201.152251608291,9602.426280703861,9918.057480267518
2021-06-11 19:00:00+00:00,10111.321953156013,10310.724535110267,10442.429556041598,10096.31209996952,10121.690867446088,10361.177649796986,9900.586813945461,10190.850607576842,9627.649990991533,9939.145628728083
2021-06-11 20:00:00+00:00,10102.421595871376,10301.133070470409,10436.719781094092,10096.31209996952,10118.067484617424,10363.216281874862,9900.586813945461,10185.989992852037,9636.658458951415,9941.555702837863
2021-06-11 21:00:00+00:00,10104.009527590313,10303.128127100374,10436.719781094092,10092.04510819872,10122.69042132986,10346.059494079473,9900.586813945461,10189.27805575411,9625.848297399556,9939.145628728083
2021-06-11 22:00:00+00:00,10104.009527590313,10303.128127100374,10433.599685494364,10096.31209996952,10122.69042132986,10352.173691453036,9900.586813945461,10192.99499642602,9629.45168458351,9935.530517563415
2021-06-11 23:00:00+00:00,10115.125049622866,10301.129072360929,10435.9394451846,10100.579091740321,10121.982403995522,10371.540696192855,9900.586813945461,10192.99499642602,9627.049426460875,9935.530517563415
2021-06-14 08:00:00+00:00,10131.004366812225,10335.113002931497,10435.9394451846,10100.579091740321,10121.982403995522,10430.830912457743,9900.586813945461,10281.629735525376,9627.049426460875,9935.530517563415
2021-06-14 09:00:00+00:00,10134.974196109566,10339.111112410388,10477.281023890571,10100.579091740321,10121.982403995522,10424.035472198157,9900.586813945461,10264.760543245175,9627.049426460875,9935.530517563415
2021-06-14 10:00:00+00:00,10157.99920603414,10351.105440847057,10477.281023890571,10100.579091740321,10121.982403995522,10446.2905390483,9900.586813945461,10270.335954253038,9627.049426460875,9935.530517563415
2021-06-14 11:00:00+00:00,10148.558951965064,10341.110167149833,10458.560450292198,10120.390124961901,10141.307112415072,10442.553046905527,9900.931998619262,10235.882773409578,9609.032490541109,9929.505332288969
2021-06-14 12:00:00+00:00,10135.768161969034,10328.316216817382,10452.32025909274,10126.482779640353,10124.773241735164,10422.506498139748,9900.931998619262,10221.586847748391,9609.032490541109,9929.505332288969
2021-06-14 13:00:00+00:00,10251.68717745137,10304.727370891931,10530.322649085969,10156.35476988723,10107.842881348028,10576.253334012878,9812.564722126337,10175.125089349536,9577.202570416192,9906.609628246068
2021-06-14 14:00:00+00:00,10288.2096069869,10301.928694256709,10504.95627186017,10202.072538860104,10098.826072354854,10502.183035183394,9827.407663099759,10202.28734810579,9582.007086661462,9890.642887268783
2021-06-14 15:00:00+00:00,10280.262008733622,10312.123873427878,10508.825190403835,10217.921365437365,10098.826072354854,10493.398229787814,9772.178115291683,10211.69406719085,9469.701519428263,9900.58444297162
2021-06-14 16:00:00+00:00,10287.018658197696,10312.123873427878,10503.209018324322,10185.614142029868,10098.826072354854,10460.900735606408,9760.787021056265,10268.19156540386,9473.905471142874,9893.004759896367
2021-06-14 17:00:00+00:00,10315.13298928146,10330.914987978662,10504.83146803618,10243.980493751904,10098.826072354854,10551.300477379678,9737.832240248534,10292.634739099356,9458.188697375534,9909.935530517563
2021-06-14 18:00:00+00:00,10327.510917030566,10330.499184592856,10482.943997404082,10222.200548613228,10098.826072354854,10467.332619812107,9723.4967207456,10282.05861329521,9424.058615098193,9918.659998794963
2021-06-14 19:00:00+00:00,10360.460500198491,10390.286913740183,10561.336399347276,10265.77263029564,10098.826072354854,10493.688734858912,9787.366240938904,10302.930664760544,9464.296438652334,9963.246369825873
2021-06-14 20:00:00+00:00,10351.726875744342,10389.087480896518,10557.997897055566,10267.601341054557,10098.78483447827,10481.966600411124,9787.366240938904,10300.071479628306,9463.095309591015,9963.848888353317
2021-06-14 21:00:00+00:00,10343.787217149662,10387.088426157072,10557.997897055566,10261.505638524839,10083.073203499851,10481.287056385167,9787.366240938904,10302.358827734095,9481.112245510782,9968.669036572874
2021-06-14 22:00:00+00:00,10343.787217149662,10380.291640042959,10550.603270484207,10256.32429137458,10083.073203499851,10464.97799976216,9787.366240938904,10291.350964974981,9476.90829379617,9971.675604024824
2021-06-14 23:00:00+00:00,10343.787217149662,10380.291640042959,10549.729643716282,10262.11520877781,10083.073203499851,10464.97799976216,9787.366240938904,10291.350964974981,9475.707164734851,9945.170814002531
2021-06-15 08:00:00+00:00,10343.787217149662,10395.084645114852,10549.729643716282,10274.306613837245,10083.073203499851,10512.54608157926,9787.366240938904,10287.351550304347,9462.494745060358,9945.170814002531
2021-06-15 09:00:00+00:00,10332.700628492481,10393.085590375407,10545.923127084614,10274.306613837245,10083.073203499851,10486.213750573366,9787.366240938904,10284.209153063131,9462.494745060358,9945.170814002531
2021-06-15 10:00:00+00:00,10334.284426872078,10395.084645114852,10542.803031484886,10264.24870466321,10083.073203499851,10490.460900735607,9773.903563853706,10282.780790680763,9455.28797069245,9945.170814002531
2021-06-15 11:00:00+00:00,10324.781636594495,10400.681998385298,10556.843461683666,10286.427918317586,10083.073203499851,10498.95520106009,9789.092225180595,10255.641905415734,9440.87442195664,9945.170814002531
2021-06-15 12:00:00+00:00,10291.521870622953,10381.091261938735,10541.24298368502,10246.87595245352,10115.651126001036,10467.526289859505,9789.092225180595,10255.641905415734,9444.477809140591,9945.170814002531
2021-06-15 13:00:00+00:00,10307.26482651615,10367.897500658397,10564.862107374971,10307.82992989942,10061.629507676285,10387.508281942817,9762.33946943437,10250.64263707744,9308.7502252117,9945.170814002531
2021-06-15 14:00:00+00:00,10264.993247764698,10351.905062742837,10529.0315535268,10247.790307832978,10040.109109402274,10317.51694612915,9765.273642645245,10223.932260527123,9282.319380217405,9945.170814002531
2021-06-15 15:00:00+00:00,10289.146173053558,10372.875146959617,10520.525548902819,10245.047241694605,10037.216684738689,10284.898832883136,9760.440886768509,10210.527079568583,9272.115788841511,9961.456574069129
2021-06-15 16:00:00+00:00,10282.810979535167,10341.90978904561,10516.375821755179,10230.874733313014,10037.25792261527,10218.643290352175,9807.73285499087,10237.06319590825,9301.243168578465,9952.408929587686
2021-06-15 17:00:00+00:00,10286.770475484162,10329.51564966105,10554.659394763856,10237.427613532458,10026.618550456657,10264.682398110868,9811.875217170931,10237.787375636111,9312.95417692631,9940.266990693588
2021-06-15 18:00:00+00:00,10272.120340472886,10319.520375963826,10542.553423836907,10280.40231636696,10003.824314174974,10218.899818221973,9828.099469042836,10195.793521594436,9329.769983784758,9927.075525039645
2021-06-15 19:00:00+00:00,10274.100088447383,10335.912624827275,10561.149193611293,10263.029564157268,10017.340028225306,10179.569508859557,9806.006870749177,10163.36969551464,9326.767161131465,9922.250114649542
2021-06-15 20:00:00+00:00,10277.267685206578,10335.912624827275,10549.043222684342,10263.63913441024,10014.164711728356,10176.171788729764,9801.864508569117,10162.798350561692,9338.177887213982,9921.64693835078
2021-06-15 21:00:00+00:00,10270.932491688187,10332.11442082233,10552.163318284072,10256.019506248094,10014.164711728356,10167.167830385812,9801.519311720778,10161.369988179322,9327.367725662123,9921.64693835078
2021-06-15 22:00:00+00:00,10267.764894928992,10335.912624827275,10549.043222684342,10265.163060042669,10009.875972563643,10150.519001749826,9809.804036080901,10161.369988179322,9323.163773947512,9921.64693835078
2021-06-15 23:00:00+00:00,10270.932491688187,10340.710356201944,10545.923127084614,10257.543431880524,10009.875972563643,10130.302566977558,9810.494429777576,10144.229639590885,9326.761155486158,9921.64693835078
2021-06-16 08:00:00+00:00,10273.308189257583,10345.108276628724,10545.923127084614,10271.258762572386,10009.875972563643,10148.99002769142,9810.494429777576,10144.229639590885,9326.761155486158,9921.64693835078
2021-06-16 09:00:00+00:00,10263.0134997902,10350.30581895128,10545.923127084614,10271.258762572386,10009.875972563643,10137.947437269593,9810.494429777576,10144.229639590885,9326.761155486158,9921.64693835078
2021-06-16 10:00:00+00:00,10266.972995739196,10350.30581895128,10545.923127084614,10286.498018896677,10009.875972563643,10135.39914717225,9810.494429777576,10142.372768493804,9310.551918803676,9921.64693835078
2021-06-16 11:00:00+00:00,10283.602878724967,10331.114893452606,10545.923127084614,10278.878390734531,10009.875972563643,10151.028659769296,9810.494429777576,10121.375841472967,9278.721998678759,9922.250114649542
2021-06-16 12:00:00+00:00,10288.354273863757,10331.114893452606,10545.923127084614,10274.61139896373,10015.855464668291,10146.44343645414,9810.494429777576,10141.230078587907,9294.937241006548,9922.250114649542
2021-06-16 13:00:00+00:00,10336.660124441474,10397.083699854298,10545.923127084614,10241.999390429746,10018.123547880397,10152.788678796529,9810.494429777576,10233.502288489002,9220.617380337517,9973.520100044387
2021-06-16 14:00:00+00:00,10344.468250452888,10381.491072886625,10545.923127084614,10226.760134105456,10012.597672418173,10149.15991369791,9810.494429777576,10168.940308805883,9241.48699777791,9952.408929587686
2021-06-16 15:00:00+00:00,10304.809939027773,10346.70752042028,10545.923127084614,10199.939042974704,9995.463334697612,10175.351239318417,9810.494429777576,10198.657388171088,9284.727643985347,9941.853344359335
2021-06-16 16:00:00+00:00,10327.949233353687,10352.704684638615,10545.923127084614,10120.542517525144,9962.204987232793,10215.41545622887,9810.494429777576,10168.511800091172,9256.801393309712,9948.488283645727
2021-06-16 17:00:00+00:00,10325.573535784291,10335.75270044812,10545.923127084614,10132.276744894849,10003.257293371946,10247.523911455415,9810.494429777576,10191.508434447327,9266.710708065582,9944.567637703769
2021-06-16 18:00:00+00:00,10229.75373381866,10258.949017358638,10545.923127084614,10070.710149344712,9920.327923561967,10245.655165384029,9810.494429777576,10111.805813511088,9382.619662482733,9931.297759130985
2021-06-16 19:00:00+00:00,10305.776056039327,10295.531719090483,10545.923127084614,10090.825967692776,9960.596710046028,10274.535786487268,9810.494429777576,10172.511214761807,9385.622485136028,9915.61517536315
2021-06-16 20:00:00+00:00,10278.851483586175,10261.947599467805,10545.923127084614,10090.825967692776,9960.802899428945,10235.63189100114,9810.494429777576,10138.516190061404,9371.809500930876,9918.027880558202
2021-06-16 21:00:00+00:00,10282.01908034537,10269.144196529807,10545.923127084614,10065.833587320938,9938.328256690786,10235.63189100114,9810.494429777576,10145.658001973254,9385.02192060537,9918.027880558202
2021-06-16 22:00:00+00:00,10266.972995739196,10244.355917760688,10539.735112927605,10054.861322767447,9938.328256690786,10235.63189100114,9810.494429777576,10135.230956581954,9381.418533421416,9918.027880558202
2021-06-16 23:00:00+00:00,10232.129431388055,10217.368678778177,10523.708156260947,10018.287107589149,9917.709318398896,10235.63189100114,9810.494429777576,10112.805667178747,9397.033211218546,9918.027880558202
2021-06-17 08:00:00+00:00,10212.331951643091,10207.973121502784,10523.708156260947,10014.324900944834,9917.709318398896,10176.171788729764,9810.494429777576,10102.378621787446,9403.639421055794,9918.027880558202
2021-06-17 09:00:00+00:00,10242.424120855438,10211.571420033786,10504.154031524795,10037.793355684242,9917.709318398896,10193.160389378727,9810.494429777576,10112.805667178747,9410.846195423697,9892.091299711397
2021-06-17 10:00:00+00:00,10238.464624906444,10229.163101740904,10504.154031524795,10027.430661383723,9917.709318398896,10193.160389378727,9810.494429777576,10091.094558966724,9428.863131343463,9892.091299711397
2021-06-17 11:00:00+00:00,10244.799818424834,10230.76234553246,10525.843021145116,10027.430661383723,9909.46174308214,10195.708679476073,9810.494429777576,10114.948210752302,9436.069905711369,9904.154825686654
2021-06-17 12:00:00+00:00,10255.094507892216,10235.160265959239,10522.718073995826,10042.12130448034,9909.46174308214,10192.48084535277,9810.494429777576,10120.375987805306,9440.87442195664,9861.932484773251
2021-06-17 13:00:00+00:00,10357.249503376237,10307.326142053209,10594.638268535677,10134.775982932031,10007.682942286918,10365.085027946248,9810.494429777576,10400.620687226277,9303.34514443577,9870.376952955932
2021-06-17 14:00:00+00:00,10412.682446662144,10325.51754018216,10606.256265115464,10186.071319719596,10019.23697054816,10402.714778383706,9810.494429777576,10646.299016993897,9222.26893279683,9885.456360425003
2021-06-17 15:00:00+00:00,10448.175368348917,10415.475003457192,10705.233551556841,10213.349588540079,10048.215238802348,10448.668943139153,9810.494429777576,10688.437135636192,9124.376914299442,9919.234233155727
2021-06-17 16:00:00+00:00,10394.714254045612,10403.880485968411,10717.560075757607,10206.64431575739,10025.958744431317,10446.964986494064,9810.494429777576,10694.863337994473,9108.161671971653,9919.83740945449
2021-06-17 17:00:00+00:00,10430.500178432612,10432.067157794589,10773.394527496308,10262.419993904296,10076.41328643157,10531.66335388954,9810.494429777576,10725.34173450948,9129.181430544711,9936.42475767047
2021-06-17 18:00:00+00:00,10449.901708582678,10439.063849382646,10781.717406537487,10247.790307832978,10052.309747568352,10509.658019468938,9789.03650155439,10686.650254295846,9100.35433307309,9957.837516276551
2021-06-17 19:00:00+00:00,10435.647523166303,10431.467441372755,10797.094621717657,10253.581225236208,10035.897072688007,10475.17116015154,9803.10727415976,10660.296968341123,9115.36844633956,9965.67880816047
