timestamp,LIN_AAPL,LIN_MSFT,LIN_AMZN,LIN_FB,LIN_GOOGL,LIN_TSLA,LIN_BRK.B,LIN_NVDA,LIN_JPM,LIN_JNJ
2021-06-11 19:00:00+00:00,10000.0,10000.0,10439.27011852776,10000,10000.0,9977.806902762435,10000,10002.034687104113,9859.052688887543,10000
2021-06-11 20:00:00+00:00,10000.0,10000.0,10433.562071116656,10000,10000.0,9979.770104041898,10000,9997.264129772815,9859.052688887543,10000
2021-06-11 21:00:00+00:00,10000.0,10000.0,10433.562071116656,10000,10000.0,9979.770104041898,10000,10000.491271496929,9859.052688887543,10000
2021-06-11 22:00:00+00:00,10000.0,10000.0,10430.442919525889,10000,10000.0,9979.770104041898,10000,10004.139344750274,9859.052688887543,10000
2021-06-11 23:00:00+00:00,10000.0,10000.0,10432.781971303804,10000,10000.0,9979.770104041898,10000,10004.139344750274,9859.052688887543,10000
2021-06-14 08:00:00+00:00,10000.0,10000.0,10432.781971303804,10000,10000.0,9979.770104041898,10000,10091.13186079158,9859.052688887543,10000
2021-06-14 09:00:00+00:00,10000.0,10000.0,10474.11104179663,10000,10000.0,9979.770104041898,10000,10074.575220641784,9859.052688887543,10000
2021-06-14 10:00:00+00:00,10000.0,10000.0,10474.11104179663,10000,10000.0,9979.770104041898,10000,10080.0473305218,9859.052688887543,10000
2021-06-14 11:00:00+00:00,10000.0,10000.0,10455.396132252026,10000,10000.0,9979.770104041898,10000,10046.232497673487,9859.052688887543,10000
2021-06-14 12:00:00+00:00,10000.0,10000.0,10449.157829070493,10000,10000.0,9979.770104041898,10000,10032.201446699082,9859.052688887543,10000
2021-06-14 13:00:00+00:00,10000.0,10000.0,10527.136618839675,10000,10000.0,9979.770104041898,10000,9986.600531032269,9859.052688887543,10000
2021-06-14 14:00:00+00:00,10000.0,10000.0,10501.777916406736,10000,10000.0,9979.770104041898,10000,10013.259527883636,9859.052688887543,10000
2021-06-14 15:00:00+00:00,10000.0,10000.0,10505.645664379288,10000,10000.0,9979.770104041898,10000,10022.491959424795,9859.052688887543,10000
2021-06-14 16:00:00+00:00,10000.0,10000.0,10500.031191515907,10000,10000.0,9979.770104041898,10000,10077.94267287564,9859.052688887543,10000
2021-06-14 17:00:00+00:00,10000.0,10000.0,10501.653150343105,10000,10000.0,9979.770104041898,10000,10101.932963831676,9859.052688887543,10000
2021-06-14 18:00:00+00:00,10000.0,10000.0,10479.772301933874,10000,10000.0,9979.770104041898,10000,10091.552792320812,9859.052688887543,10000
2021-06-14 19:00:00+00:00,10000.0,10000.0,10558.140985651902,10000,10000.0,9979.770104041898,10000,10112.038126743444,9859.052688887543,10000
2021-06-14 20:00:00+00:00,10000.0,10000.0,10554.803493449781,10000,10000.0,9979.770104041898,10000,10109.231916548562,9859.052688887543,10000
2021-06-14 21:00:00+00:00,10000.0,10000.0,10554.803493449781,10000,10000.0,9979.770104041898,10000,10111.476884704467,9859.052688887543,10000
2021-06-14 22:00:00+00:00,10000.0,10000.0,10547.411104179662,10000,10000.0,9979.770104041898,10000,10100.672975454176,9859.052688887543,10000
2021-06-14 23:00:00+00:00,10000.0,10000.0,10546.537741734246,10000,10000.0,9979.770104041898,10000,10109.372227058306,9859.052688887543,10000
2021-06-15 08:00:00+00:00,10000.0,10000.0,10546.537741734246,10000,10000.0,10025.132695423905,10000,10105.443532785474,9859.052688887543,10000
2021-06-15 09:00:00+00:00,10000.0,10000.0,10542.732376793512,10000,10000.0,10000.021260908865,10000,10102.356701571103,9859.052688887543,10000
2021-06-15 10:00:00+00:00,10000.0,10000.0,10539.613225202744,10000,10000.0,10004.071492282259,10000,10100.953596473662,9859.052688887543,10000
2021-06-15 11:00:00+00:00,10000.0,10000.0,10553.649407361198,10000,10000.0,10012.171955029047,10000,10074.294599622295,9859.052688887543,10000
2021-06-15 12:00:00+00:00,10000.0,10000.0,10538.05364940736,10000,10000.0,9982.200242865933,10000,10074.294599622295,9859.052688887543,10000
2021-06-15 13:00:00+00:00,10000.0,10000.0,10561.665626949469,10000,10000.0,9905.892263698648,10000,10069.383731781254,9859.052688887543,10000
2021-06-15 14:00:00+00:00,10000.0,10000.0,10525.845913911417,10000,10000.0,9839.146070757672,10000,10043.145666459117,9859.052688887543,10000
2021-06-15 15:00:00+00:00,10000.0,10000.0,10517.342482844666,10000,10000.0,9808.040293810007,10000,10029.977525119639,9859.052688887543,10000
2021-06-15 16:00:00+00:00,10000.0,10000.0,10513.194011228945,10000,10000.0,9744.856684385068,10000,10056.044411619887,9859.052688887543,10000
2021-06-15 17:00:00+00:00,10000.0,10000.0,10551.46600124766,10000,10000.0,9788.761192472655,10000,10056.75578590429,9859.052688887543,10000
