timestamp,GRAD_AAPL,GRAD_MSFT,GRAD_AMZN,GRAD_FB,GRAD_GOOGL,GRAD_TSLA,GRAD_BRK.B,GRAD_NVDA,GRAD_JPM,GRAD_JNJ
2021-06-09 16:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10078.667201149909,10000,9920.444194417387,10000.0,10165.471210629921
2021-06-09 17:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10020.694586007616,10000,9930.687907990045,10000.0,10165.471210629921
2021-06-09 18:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10009.765801170026,10000,9845.047741447628,10000.0,10165.471210629921
2021-06-09 19:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9990.744710002315,10000,9840.22917114505,10000.0,10165.471210629921
2021-06-09 20:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9984.404346279744,10000,9824.923124301566,10000.0,10165.471210629921
2021-06-09 21:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9969.387695357866,10000,9835.410600842471,10000.0,10165.471210629921
2021-06-09 22:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9973.3921356037,10000,9840.22917114505,10000.0,10165.471210629921
2021-06-09 23:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9977.730279203353,10000,9830.875475851808,10000.0,10165.471210629921
2021-06-10 08:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9917.163120485113,10000,9810.042245425955,10000.0,10165.471210629921
2021-06-10 09:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9930.344402960982,10000,9800.121659508883,10000.0,10165.471210629921
2021-06-10 10:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,9984.904901310472,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 11:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10025.950413830273,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 12:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10075.338510195561,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 13:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10151.090840029357,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 14:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 15:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 16:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 17:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 18:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 19:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 20:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 21:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 22:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-10 23:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 08:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 09:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 10:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 11:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 12:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 13:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 14:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 15:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 16:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 17:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 18:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 19:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 20:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 21:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 22:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-11 23:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9780.563932986652,10000.0,10165.471210629921
2021-06-14 08:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9865.612315012624,10000.0,10165.471210629921
2021-06-14 09:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9849.425687465744,10000.0,10165.471210629921
2021-06-14 10:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9854.775505044798,10000.0,10165.471210629921
2021-06-14 11:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9821.716375902444,10000.0,10165.471210629921
2021-06-14 12:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9807.998894930513,10000.0,10165.471210629921
2021-06-14 13:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9763.417081771739,10000.0,10165.471210629921
2021-06-14 14:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9789.480295618407,10000.0,10165.471210629921
2021-06-14 15:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9798.506398097938,10000.0,10165.471210629921
2021-06-14 16:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9852.717882899007,10000.0,10165.471210629921
2021-06-14 17:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9876.172031864815,10000.0,10165.471210629921
2021-06-14 18:00:00+00:00,10000.0,10000.0,10000.0,9882.799750764027,10000,10157.42953523516,10000,9866.023839441781,10000.0,10165.471210629921
2021-06-14 19:00:00+00:00,10000.0,10000.0,10000.0,9924.925138144501,10000,10157.42953523516,10000,9886.0513616608,10000.0,10165.471210629921
2021-06-14 20:00:00+00:00,10000.0,10000.0,10000.0,9926.693131459293,10000,10157.42953523516,10000,9883.307865466413,10000.0,10165.471210629921
2021-06-14 21:00:00+00:00,10000.0,10000.0,10000.0,9920.799820409984,10000,10157.42953523516,10000,9885.502662421923,10000.0,10165.471210629921
2021-06-14 22:00:00+00:00,10000.0,10000.0,10000.0,9915.79050601807,10000,10157.42953523516,10000,9874.940202073536,10000.0,10165.471210629921
2021-06-14 23:00:00+00:00,10000.0,10000.0,10000.0,9921.389151514913,10000,10157.42953523516,10000,9874.940202073536,10000.0,10165.471210629921
2021-06-15 08:00:00+00:00,10000.0,10000.0,10000.0,9933.175773613537,10000,10157.42953523516,10000,9874.940202073536,10000.0,10165.471210629921
2021-06-15 09:00:00+00:00,10000.0,10000.0,10000.0,9933.175773613537,10000,10157.42953523516,10000,9874.940202073536,10000.0,10165.471210629921
2021-06-15 10:00:00+00:00,10000.0,10000.0,10000.0,9923.451810382172,10000,10157.42953523516,10000,9873.568682601026,10000.0,10165.471210629921
2021-06-15 11:00:00+00:00,10000.0,10000.0,10000.0,9944.89462263509,10000,10157.42953523516,10000,9847.509812623332,10000.0,10165.471210629921
2021-06-15 12:00:00+00:00,10000.0,10000.0,10000.0,9906.655873891637,10000,10157.42953523516,10000,9847.509812623332,10000.0,10165.471210629921
2021-06-15 13:00:00+00:00,10000.0,10000.0,10000.0,9965.586037729221,10000,10157.42953523516,10000,9842.709494469545,10000.0,10165.471210629921
2021-06-15 14:00:00+00:00,10000.0,10000.0,10000.0,9907.539870549033,10000,10157.42953523516,10000,9817.062080333604,10000.0,10165.471210629921
2021-06-15 15:00:00+00:00,10000.0,10000.0,10000.0,9904.887880576844,10000,10157.42953523516,10000,9804.190370084096,10000.0,10165.471210629921
2021-06-15 16:00:00+00:00,10000.0,10000.0,10000.0,9891.185932387196,10000,10157.42953523516,10000,9829.670458844392,10000.0,10165.471210629921
2021-06-15 17:00:00+00:00,10000.0,10000.0,10000.0,9897.521241765204,10000,10157.42953523516,10000,9830.365819216953,10000.0,10165.471210629921
2021-06-15 18:00:00+00:00,10000.0,10000.0,10000.0,9939.069084662848,10000,10157.42953523516,10000,9790.043146725153,10000.0,10165.471210629921
2021-06-15 19:00:00+00:00,10000.0,10000.0,10000.0,9939.069084662848,10000,10157.42953523516,10000,9758.909654699171,10000.0,10165.471210629921
2021-06-15 20:00:00+00:00,10000.0,10000.0,10000.0,9939.069084662848,10000,10157.42953523516,10000,9758.361046910168,10000.0,10165.471210629921
2021-06-15 21:00:00+00:00,10000.0,10000.0,10000.0,9939.069084662848,10000,10157.42953523516,10000,9756.989527437658,10000.0,10165.471210629921
2021-06-15 22:00:00+00:00,10000.0,10000.0,10000.0,9939.069084662848,10000,10157.42953523516,10000,9756.989527437658,10000.0,10165.471210629921
2021-06-15 23:00:00+00:00,10000.0,10000.0,10000.0,9939.069084662848,10000,10157.42953523516,10000,9740.531293767535,10000.0,10165.471210629921
2021-06-16 08:00:00+00:00,10000.0,10000.0,9988.165680473372,9939.069084662848,10000,10157.42953523516,10000,9740.531293767535,10000.0,10165.471210629921
2021-06-16 09:00:00+00:00,10000.0,10000.0,9988.165680473372,9939.069084662848,10000,10157.42953523516,10000,9740.531293767535,10000.0,10165.471210629921
2021-06-16 10:00:00+00:00,10000.0,10000.0,10005.917159763314,9939.069084662848,10000,10157.42953523516,10000,9738.748318453272,10000.0,10165.471210629921
2021-06-16 11:00:00+00:00,10000.0,10000.0,10015.976331360947,9939.069084662848,10000,10157.42953523516,10000,9718.586982207373,10000.0,10165.471210629921
2021-06-16 12:00:00+00:00,10000.0,10000.0,10032.573964497042,9939.069084662848,10000,10157.42953523516,10000,9737.651102875263,10000.0,10165.471210629921
2021-06-16 13:00:00+00:00,10000.0,10000.0,10076.46449704142,9939.069084662848,10000,10157.42953523516,10000,9826.251260799425,10000.0,10165.471210629921
2021-06-16 14:00:00+00:00,10000.0,10000.0,10087.455621301775,9939.069084662848,10000,10157.42953523516,10000,9764.258580641961,10022.633644342404,10165.471210629921
2021-06-16 15:00:00+00:00,10000.0,10000.0,10056.360946745563,9939.069084662848,10000,10157.42953523516,10000,9792.793043267537,10069.529252764074,10165.471210629921
2021-06-16 16:00:00+00:00,10000.0,10000.0,10055.460355029587,9939.069084662848,10000,10157.42953523516,10000,9763.847124800208,10039.24250565841,10165.471210629921
2021-06-16 17:00:00+00:00,10000.0,10000.0,10073.934911242603,9939.069084662848,10000,10157.42953523516,10000,9785.928588307623,10049.989415921713,10165.471210629921
2021-06-16 18:00:00+00:00,10000.0,10000.0,10044.467455621303,9939.069084662848,10000,10157.42953523516,10000,9709.397801741552,10175.695699607575,10165.471210629921
2021-06-16 19:00:00+00:00,10000.0,10000.0,10102.899408284024,9939.069084662848,10000,10157.42953523516,10000,9709.397801741552,10178.952339081303,10165.471210629921
2021-06-16 20:00:00+00:00,10000.0,10000.0,10104.289940828403,9939.069084662848,10000,10157.42953523516,10000,9709.397801741552,10163.97179750216,10165.471210629921
2021-06-16 21:00:00+00:00,10000.0,10000.0,10084.31952662722,9939.069084662848,10000,10157.42953523516,10000,9716.237332455656,10178.301011186559,10165.471210629921
2021-06-16 22:00:00+00:00,10000.0,10000.0,10078.402366863906,9939.069084662848,10000,10157.42953523516,10000,9706.251617613065,10174.393043818085,10165.471210629921
2021-06-16 23:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9684.77549117078,10191.327569081466,10165.471210629921
2021-06-17 08:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9674.789776328187,10198.492175923666,10165.471210629921
2021-06-17 09:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9684.77549117078,10206.30811066061,10165.471210629921
2021-06-17 10:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9663.983317799904,10225.847947502973,10165.471210629921
2021-06-17 11:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9686.82735038501,10233.663882239918,10165.471210629921
2021-06-17 12:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9692.025393727728,10238.87450539788,10165.471210629921
2021-06-17 13:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,9960.408578949156,10089.720417501181,10165.471210629921
2021-06-17 14:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,10195.688435514323,10089.720417501181,10165.471210629921
2021-06-17 15:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,10236.043034633678,10089.720417501181,10165.471210629921
2021-06-17 16:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10157.42953523516,10000,10242.197244370227,10089.720417501181,10165.471210629921
2021-06-17 17:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10239.780505079632,10000,10271.385625645737,10089.720417501181,10165.471210629921
2021-06-17 18:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10218.385043903536,10000,10234.331784049007,10089.720417501181,10165.471210629921
2021-06-17 19:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10184.853980684611,10000,10209.093915713967,10089.720417501181,10165.471210629921
2021-06-17 20:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10174.941669828611,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-17 21:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10158.425556472648,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-17 22:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10169.492459111407,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-17 23:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10184.688803033287,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 08:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10213.594892015119,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 09:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10207.978851870077,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 10:00:00+00:00,10000.0,10000.0,10063.076923076924,9939.069084662848,10000,10186.505757197858,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 11:00:00+00:00,10000.0,10000.0,10054.421753705012,9939.069084662848,10000,10174.943321605124,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 12:00:00+00:00,10000.0,10000.0,10019.801076217362,9939.069084662848,10000,10140.7515477809,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 13:00:00+00:00,10000.0,10000.0,10077.242550282286,9939.069084662848,10000,10184.358447730636,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 14:00:00+00:00,10000.0,10000.0,10096.168520642203,9939.069084662848,10000,10179.733473493541,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 15:00:00+00:00,10000.0,10000.0,10081.050824805929,9939.069084662848,10000,10209.467102508512,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 16:00:00+00:00,10000.0,10000.0,10078.252320042344,9939.069084662848,10000,10347.686109360557,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 17:00:00+00:00,10000.0,10000.0,10069.481748412138,9939.069084662848,10000,10288.090012762585,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 18:00:00+00:00,10000.0,10000.0,10044.497447997532,9939.069084662848,10000,10211.447582547897,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 19:00:00+00:00,10000.0,10000.0,10058.374281051518,9939.069084662848,10000,10295.853362374848,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 20:00:00+00:00,10000.0,10000.0,10046.430147318279,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 21:00:00+00:00,10000.0,10000.0,10043.747044812986,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 22:00:00+00:00,10000.0,10000.0,10048.651640790404,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-18 23:00:00+00:00,10000.0,10000.0,10045.7665843331,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 08:00:00+00:00,10000.0,10000.0,10068.847035991532,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 09:00:00+00:00,10000.0,10000.0,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 10:00:00+00:00,10000.0,10000.0,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 11:00:00+00:00,10000.0,10000.0,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 12:00:00+00:00,10000.0,10000.0,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 13:00:00+00:00,10000.0,10016.932845872618,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 14:00:00+00:00,10000.0,10111.602847796805,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 15:00:00+00:00,10000.0,10120.838945545505,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 16:00:00+00:00,10000.0,10079.661343082547,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 17:00:00+00:00,10000.0,10109.682509139888,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 18:00:00+00:00,10000.0,10090.821627862226,10086.157374735358,9939.069084662848,10000,10274.04991239998,10000,10245.617009727279,10089.720417501181,10165.471210629921
2021-06-21 19:00:00+00:00,10000.0,10105.364633442368,10086.157374735358,9939.069084662848,10000,10152.868978599388,10000,10327.956262770114,10089.720417501181,10165.471210629921
2021-06-21 20:00:00+00:00,10000.0,10106.984798922453,10086.157374735358,9939.069084662848,10000,10138.804794649523,10000,10321.651894459957,10089.720417501181,10165.471210629921
2021-06-21 21:00:00+00:00,10000.0,10107.754473734845,10086.157374735358,9939.069084662848,10000,10147.472256851182,10000,10303.439274897288,10089.720417501181,10165.471210629921
2021-06-21 22:00:00+00:00,10000.0,10111.602847796805,10086.157374735358,9939.069084662848,10000,10147.472256851182,10000,10283.125199231232,10089.720417501181,10165.471210629921
2021-06-21 23:00:00+00:00,10000.0,10121.223782951702,10086.157374735358,9939.069084662848,10000,10159.737533551648,10000,10316.048011517598,10089.720417501181,10165.471210629921
2021-06-22 08:00:00+00:00,10000.0,10094.28516451799,10086.157374735358,9939.069084662848,10000,10084.51050312213,10000,10270.936753831596,10089.720417501181,10165.471210629921
