timestamp,LIN_btc,LIN_eth
2021-06-08 18:00:00,10381.00977218933,9954.235103319888
2021-06-08 19:00:00,10224.735504792909,9735.957175023417
2021-06-08 20:00:00,10102.163797548565,9640.601888884088
2021-06-08 21:00:00,10207.620195443787,9722.86763907251
2021-06-08 22:00:00,10230.761584672635,9747.89641842106
2021-06-08 23:00:00,10247.348835475594,9758.1697208795
2021-06-09 00:00:00,10409.52493368206,9823.101752248085
2021-06-09 01:00:00,10639.696335273691,9823.101752248085
2021-06-09 02:00:00,10621.369597495139,9823.101752248085
2021-06-09 03:00:00,10579.18703833705,9823.101752248085
2021-06-09 04:00:00,10571.079786540098,9823.101752248085
2021-06-09 05:00:00,10571.079786540098,9823.101752248085
2021-06-09 06:00:00,10571.079786540098,9823.101752248085
2021-06-09 07:00:00,10571.079786540098,9823.101752248085
2021-06-09 08:00:00,10571.079786540098,9823.101752248085
2021-06-09 09:00:00,10571.079786540098,9823.101752248085
2021-06-09 10:00:00,10571.079786540098,9823.101752248085
2021-06-09 11:00:00,10571.079786540098,9823.101752248085
2021-06-09 12:00:00,10571.079786540098,9823.101752248085
2021-06-09 13:00:00,10571.079786540098,9823.101752248085
2021-06-09 14:00:00,10571.079786540098,9823.101752248085
2021-06-09 15:00:00,10571.079786540098,9823.101752248085
2021-06-09 16:00:00,10571.079786540098,9823.101752248085
2021-06-09 17:00:00,10571.079786540098,9823.101752248085
2021-06-09 18:00:00,10571.079786540098,9823.101752248085
2021-06-09 19:00:00,10571.079786540098,9823.101752248085
2021-06-09 20:00:00,10571.079786540098,9823.101752248085
2021-06-09 21:00:00,10571.079786540098,9823.101752248085
2021-06-09 22:00:00,10571.079786540098,9823.101752248085
2021-06-09 23:00:00,10571.079786540098,9823.101752248085
2021-06-10 00:00:00,10571.079786540098,9823.101752248085
2021-06-10 01:00:00,10571.079786540098,9823.101752248085
2021-06-10 02:00:00,10571.079786540098,9823.101752248085
2021-06-10 03:00:00,10571.079786540098,9823.101752248085
2021-06-10 04:00:00,10571.079786540098,9823.101752248085
2021-06-10 05:00:00,10571.079786540098,9823.101752248085
2021-06-10 06:00:00,10571.079786540098,9823.101752248085
2021-06-10 07:00:00,10571.079786540098,9823.101752248085
2021-06-10 08:00:00,10571.079786540098,9823.101752248085
2021-06-10 09:00:00,10571.079786540098,9823.101752248085
2021-06-10 10:00:00,10571.079786540098,9823.101752248085
2021-06-10 11:00:00,10571.079786540098,9823.101752248085
2021-06-10 12:00:00,10571.079786540098,9823.101752248085
2021-06-10 13:00:00,10571.079786540098,9823.101752248085
2021-06-10 14:00:00,10571.079786540098,9823.101752248085
2021-06-10 15:00:00,10571.079786540098,9858.640616311097
2021-06-10 16:00:00,10571.079786540098,9921.49249500231
2021-06-10 17:00:00,10571.079786540098,9946.769012925777
2021-06-10 18:00:00,10571.079786540098,9865.309144736404
2021-06-10 19:00:00,10571.079786540098,9735.332737404828
2021-06-10 20:00:00,10571.079786540098,9692.087130910175
2021-06-10 21:00:00,10571.079786540098,9730.780568300128
2021-06-10 22:00:00,10571.079786540098,9849.336621562017
2021-06-10 23:00:00,10571.079786540098,9892.622159364606
2021-06-11 00:00:00,10571.079786540098,9847.859163168385
2021-06-11 01:00:00,10571.079786540098,9705.823500840148
2021-06-11 02:00:00,10571.079786540098,9780.974222375638
2021-06-11 03:00:00,10571.079786540098,9757.454682001355
2021-06-11 04:00:00,10571.079786540098,9813.997414038684
2021-06-11 05:00:00,10571.079786540098,9882.559469764741
2021-06-11 06:00:00,10571.079786540098,9881.60111837428
2021-06-11 07:00:00,10571.079786540098,9821.344774698902
2021-06-11 08:00:00,10571.079786540098,9882.240019301255
2021-06-11 09:00:00,10571.079786540098,9774.944594877308
2021-06-11 10:00:00,10571.079786540098,9659.383389710618
2021-06-11 11:00:00,10571.079786540098,9491.592033763682
2021-06-11 12:00:00,10571.079786540098,9600.165260041578
2021-06-11 13:00:00,10571.079786540098,9643.570591767973
2021-06-11 14:00:00,10571.079786540098,9586.788271883028
2021-06-11 15:00:00,10571.079786540098,9517.786971769676
2021-06-11 16:00:00,10571.079786540098,9359.139885340075
2021-06-11 17:00:00,10571.079786540098,9426.903314907413
2021-06-11 18:00:00,10571.079786540098,9410.970723040962
2021-06-11 19:00:00,10571.079786540098,9346.561523340246
2021-06-11 20:00:00,10571.079786540098,9149.021342981014
2021-06-11 21:00:00,10571.079786540098,9052.826822163266
2021-06-11 22:00:00,10571.079786540098,9192.067292935986
2021-06-11 23:00:00,10571.079786540098,9120.151007343307
2021-06-12 00:00:00,10571.079786540098,9147.583815895317
2021-06-12 01:00:00,10571.079786540098,9181.804946796443
2021-06-12 02:00:00,10571.079786540098,9278.159192845933
2021-06-12 03:00:00,10571.079786540098,9220.578246802268
2021-06-12 04:00:00,10571.079786540098,9220.578246802268
2021-06-12 05:00:00,10571.079786540098,9220.578246802268
2021-06-12 06:00:00,10571.079786540098,9220.578246802268
2021-06-12 07:00:00,10571.079786540098,9220.578246802268
