timestamp,GRAD_btc,GRAD_eth
2021-06-08 21:00:00,8909.669145656708,9106.207766782882
2021-06-08 22:00:00,8929.867989035689,9129.649129285952
2021-06-08 23:00:00,8944.346086169078,9139.270861280082
2021-06-09 00:00:00,9085.900665070643,9200.084665428298
2021-06-09 01:00:00,9286.804597202528,9421.050155393845
2021-06-09 02:00:00,9270.808197748032,9304.734931943589
2021-06-09 03:00:00,9233.989366461245,9223.1173829432
2021-06-09 04:00:00,9226.912993143238,9213.53280049345
2021-06-09 05:00:00,9358.273256460241,9285.082822967164
2021-06-09 06:00:00,9493.863076243179,9435.984272234153
2021-06-09 07:00:00,9469.055100817985,9456.676568453186
2021-06-09 08:00:00,9511.133765145743,9390.698977636304
2021-06-09 09:00:00,9397.369541228685,9137.524832694273
2021-06-09 10:00:00,9861.997164028166,9538.591313808603
2021-06-09 11:00:00,9902.747313824955,9658.8815385074
2021-06-09 12:00:00,9917.469423831382,9631.650922477686
2021-06-09 13:00:00,9738.418200106824,9519.162102098451
2021-06-09 14:00:00,9836.890950647039,9526.294814619196
2021-06-09 15:00:00,9871.839016573897,9522.431262003793
2021-06-09 16:00:00,9943.904151743473,9591.640863181638
2021-06-09 17:00:00,10059.810266434944,9658.91868805178
2021-06-09 18:00:00,10139.114450171215,9688.972669454288
2021-06-09 19:00:00,10139.114450171215,9580.867495311762
2021-06-09 20:00:00,10139.114450171215,9558.614918228817
2021-06-09 21:00:00,10139.114450171215,9547.507204459534
2021-06-09 22:00:00,10139.114450171215,9524.660234666526
2021-06-09 23:00:00,10139.114450171215,9466.78124452424
2021-06-10 00:00:00,10139.114450171215,9426.399689784403
2021-06-10 01:00:00,10139.114450171215,9435.575627245984
2021-06-10 02:00:00,10139.114450171215,9471.01629258343
2021-06-10 03:00:00,10139.114450171215,9334.04592245852
2021-06-10 04:00:00,10139.114450171215,9534.76491073758
2021-06-10 05:00:00,10139.114450171215,9572.917492814684
2021-06-10 06:00:00,10139.114450171213,9537.885472465405
2021-06-10 07:00:00,10124.4061034064,9504.37658343566
2021-06-10 08:00:00,10140.454008164366,9466.70694543548
2021-06-10 09:00:00,9918.542831018724,9361.685183476404
2021-06-10 10:00:00,9890.760398240742,9334.64031516858
2021-06-10 11:00:00,9864.049611857283,9215.093081357363
2021-06-10 12:00:00,9774.326017475927,9173.745638463675
2021-06-10 13:00:00,9859.950564398236,9197.74424413243
2021-06-10 14:00:00,9827.774381402713,9138.787917203155
2021-06-10 15:00:00,9771.888021928391,9171.851011700353
2021-06-10 16:00:00,9838.035395630259,9230.324394552701
2021-06-10 17:00:00,9876.641456992915,9253.840056144529
2021-06-10 18:00:00,9826.568779208876,9178.054985611627
2021-06-10 19:00:00,9758.9746828744,9057.13321865839
2021-06-10 20:00:00,9726.82529103874,9016.900262096067
2021-06-10 21:00:00,9741.694384762732,9052.898170599197
2021-06-10 22:00:00,9853.574268350829,9163.195167860076
2021-06-10 23:00:00,9924.811962426678,9203.465273966776
2021-06-11 00:00:00,9913.184599046113,9161.820634718057
2021-06-11 01:00:00,9784.399493584435,9029.679705362401
2021-06-11 02:00:00,9966.311469054543,9099.595147883441
2021-06-11 03:00:00,9918.596413338451,9077.714066244285
2021-06-11 04:00:00,9926.124729259967,9130.317821084771
2021-06-11 05:00:00,10046.363454725337,9194.103588783299
2021-06-11 06:00:00,10021.09939097448,9193.211999718207
2021-06-11 07:00:00,10003.363643145141,9137.153337250485
2021-06-11 08:00:00,10032.485633916276,9193.806392428269
2021-06-11 09:00:00,9982.868405849908,9093.985566682233
2021-06-11 10:00:00,9865.79103724838,8986.47478524977
2021-06-11 11:00:00,9827.58684328367,8830.372399769738
2021-06-11 12:00:00,9892.769735230471,8931.382010935899
2021-06-11 13:00:00,9957.336430500422,8971.763565675736
2021-06-11 14:00:00,9985.065280958677,8918.936913568976
2021-06-11 15:00:00,9955.005599592336,8854.74250088228
2021-06-11 16:00:00,9895.47564237664,8707.14736106501
2021-06-11 17:00:00,10010.865167906795,8770.190137875961
2021-06-11 18:00:00,9999.050266407188,8755.36746966879
2021-06-11 19:00:00,9928.187648569423,8695.445254585666
2021-06-11 20:00:00,9709.035960889674,8511.666458543374
2021-06-11 21:00:00,9519.783207617093,8422.173206134663
2021-06-11 22:00:00,9534.652301341084,8551.7136673838
2021-06-11 23:00:00,9443.4284020074,8484.807337957447
2021-06-12 00:00:00,9423.576152548878,8510.329074945734
2021-06-12 01:00:00,9468.692465758255,8542.166234478429
2021-06-12 02:00:00,9454.573524510428,8631.808085064655
2021-06-12 03:00:00,9432.20290602478,8578.238442070317
2021-06-12 04:00:00,9446.777296990282,8649.45411864462
2021-06-12 05:00:00,9561.470252363997,8898.058869628047
2021-06-12 06:00:00,9544.565030490412,8879.967041515536
2021-06-12 07:00:00,9659.231194704265,9060.69957491876
2021-06-12 08:00:00,9647.49666668425,9048.737421628764
2021-06-12 09:00:00,9564.470862268658,8997.02525585337
2021-06-12 10:00:00,9489.000164934447,8892.374989338081
2021-06-12 11:00:00,9518.36327614435,8888.43713763392
2021-06-12 12:00:00,9582.876389094574,8968.865901214183
2021-06-12 13:00:00,9625.87620067477,9003.600725208431
2021-06-12 14:00:00,9575.267699693468,8953.820335740738
2021-06-12 15:00:00,9648.246819160415,8929.190187817545
2021-06-12 16:00:00,9603.39841754967,8932.199300912233
2021-06-12 17:00:00,9566.024749540715,8849.541564669236
2021-06-12 18:00:00,9522.890982161205,8796.083370308037
2021-06-12 19:00:00,9577.83965104032,8877.255124775878
2021-06-12 20:00:00,9591.235230971844,8958.798374687509
2021-06-12 21:00:00,9504.32470837611,8849.392966491721
2021-06-12 22:00:00,9341.755950327126,8677.353426473153
2021-06-12 23:00:00,9428.961175681352,8694.256469165543
2021-06-13 00:00:00,9371.520928934973,8605.097562656243
2021-06-13 01:00:00,9482.70424236663,8711.048063224793
2021-06-13 02:00:00,9457.359805136186,8639.83238665049
2021-06-13 03:00:00,9537.465373126704,8750.352281177642
2021-06-13 04:00:00,9603.6663291483,8774.016540946985
2021-06-13 05:00:00,9650.336529629732,8812.206272568468
2021-06-13 06:00:00,9627.215758667922,8775.911167710308
2021-06-13 07:00:00,9618.535422872294,8765.360697106707
2021-06-13 08:00:00,9616.499294722702,8749.943636189475
2021-06-13 09:00:00,9592.146130407189,8674.567210644738
2021-06-13 10:00:00,9655.158938405082,8737.238492011898
2021-06-13 11:00:00,9912.461237729813,8908.757938409164
2021-06-13 12:00:00,10001.16676803637,8993.904694125544
2021-06-13 13:00:00,10047.515474599446,9060.662425374381
2021-06-13 14:00:00,10093.890972322386,9031.314285315071
2021-06-13 15:00:00,10522.683485930498,9387.021172742796
2021-06-13 16:00:00,10421.76118672639,9378.32817935814
2021-06-13 17:00:00,10417.63534810748,9378.32817935814
2021-06-13 18:00:00,10457.822087902056,9378.32817935814
2021-06-13 19:00:00,10486.67616707456,9378.32817935814
2021-06-13 20:00:00,10501.089811080881,9378.32817935814
2021-06-13 21:00:00,10444.855166528338,9378.32817935814
2021-06-13 22:00:00,10449.061378626839,9378.32817935814
2021-06-13 23:00:00,10524.26416436242,9378.32817935814
2021-06-14 00:00:00,10568.496369296314,9419.8508820462
2021-06-14 01:00:00,10605.01272018965,9441.026706829038
2021-06-14 02:00:00,10591.349228659496,9420.529111309706
2021-06-14 03:00:00,10459.429557493837,9330.098542842063
2021-06-14 04:00:00,10475.34350645249,9317.664339677762
2021-06-14 05:00:00,10544.22357846039,9379.006408621646
2021-06-14 06:00:00,10495.838743747723,9335.072224107784
2021-06-14 07:00:00,10603.190921318963,9389.858076837763
2021-06-14 08:00:00,10858.43030133424,9636.281375912093
2021-06-14 09:00:00,10863.842115626576,9638.39142250967
2021-06-14 10:00:00,10902.52855046882,9709.492456967355
2021-06-14 11:00:00,10763.830715857812,9717.819605147084
2021-06-14 12:00:00,10777.70853666687,9697.849521277147
2021-06-14 13:00:00,10647.851784810668,9553.386688150085
2021-06-14 14:00:00,10639.117866695315,9566.80055580612
2021-06-14 15:00:00,10668.079110507271,9575.956650863469
2021-06-14 16:00:00,10797.855488883884,9691.368663870298
2021-06-14 17:00:00,10762.410784385069,9631.3453740499
2021-06-14 18:00:00,10858.671421773008,9730.969716978421
2021-06-14 19:00:00,10821.029842165422,9790.427815745896
2021-06-14 20:00:00,10697.844089115119,9687.37464709631
2021-06-14 21:00:00,10790.97016079908,9759.00319320339
2021-06-14 22:00:00,10827.727632131186,9751.429633094225
2021-06-14 23:00:00,10858.912542211774,9924.905606937988
2021-06-15 00:00:00,10811.277859975273,9876.71364982544
2021-06-15 01:00:00,10797.185709887308,9843.631133527693
2021-06-15 02:00:00,10817.975649941034,9879.61496389711
2021-06-15 03:00:00,10668.105901667133,9727.616250064411
2021-06-15 04:00:00,10748.586545895736,9752.446976989486
2021-06-15 05:00:00,10695.084599649224,9714.99364988247
2021-06-15 06:00:00,10674.776900473033,9724.488859571573
2021-06-15 07:00:00,10833.809225420096,9790.201739324728
2021-06-15 08:00:00,10805.11589320677,9790.201739324728
2021-06-15 09:00:00,10718.794776128023,9790.201739324728
2021-06-15 10:00:00,10733.87819913092,9790.201739324728
2021-06-15 11:00:00,10772.939710211249,9811.805193046974
2021-06-15 12:00:00,10904.618260938138,9889.892277105175
2021-06-15 13:00:00,10873.995965214672,9884.903913013006
2021-06-15 14:00:00,10704.434714441428,9715.759998256957
2021-06-15 15:00:00,10701.11261061841,9679.076336163767
2021-06-15 16:00:00,10709.578617135136,9715.836742319914
2021-06-15 17:00:00,10746.925493984225,9802.327301271851
2021-06-15 18:00:00,10761.09801755178,9758.122721008927
2021-06-15 19:00:00,10696.2634106832,9671.21006971073
2021-06-15 20:00:00,10744.675036555731,9694.348404692104
2021-06-15 21:00:00,10735.244548283936,9687.978647466718
2021-06-15 22:00:00,10732.163564899685,9685.407721357675
2021-06-15 23:00:00,10795.55144913566,9722.743707985996
2021-06-16 00:00:00,10794.935252458812,9712.344887455394
2021-06-16 01:00:00,10822.208653199395,9734.600665712771
2021-06-16 02:00:00,10747.541690661075,9698.56932815471
2021-06-16 03:00:00,10733.5299140527,9682.184470713504
2021-06-16 04:00:00,10705.31882271691,9644.848484085185
2021-06-16 05:00:00,10656.424955966844,9549.87770617656
2021-06-16 06:00:00,10476.093658928656,9446.004616964985
2021-06-16 07:00:00,10474.191486578378,9397.310509019107
2021-06-16 08:00:00,10515.985695964735,9428.008134201693
2021-06-16 09:00:00,10410.589273063499,9298.88624827744
2021-06-16 10:00:00,10391.728296519912,9268.418855283724
2021-06-16 11:00:00,10363.034964306586,9193.324789680824
2021-06-16 12:00:00,10489.971479737715,9316.729242914818
2021-06-16 13:00:00,10381.226161853594,9282.040926458498
2021-06-16 14:00:00,10359.605695844115,9282.386274741802
2021-06-16 15:00:00,10323.384047709273,9209.9398793109
2021-06-16 16:00:00,10385.218044673189,9258.442127099384
2021-06-16 17:00:00,10331.394604508323,9158.214380878242
2021-06-16 18:00:00,10270.953747857282,9084.463336377077
2021-06-16 19:00:00,10349.853713653963,9193.900370152996
2021-06-16 20:00:00,10361.58824167398,9263.737467443381
2021-06-16 21:00:00,10374.153295649752,9282.654878962148
2021-06-16 22:00:00,10413.027268611037,9332.078055506112
2021-06-16 23:00:00,10402.364386985542,9309.51530099691
2021-06-17 00:00:00,10373.510307813038,9264.044443695206
2021-06-17 01:00:00,10510.359552393495,9389.636102723462
2021-06-17 02:00:00,10510.49350819281,9375.515195139471
2021-06-17 03:00:00,10529.327693576535,9364.655910231131
2021-06-17 04:00:00,10587.08943424127,9391.017495856677
2021-06-17 05:00:00,10517.218089318438,9333.766424891155
2021-06-17 06:00:00,10490.18580901662,9308.01879176926
2021-06-17 07:00:00,10390.120826928129,9164.814370292497
2021-06-17 08:00:00,10373.831801731394,9127.248151475307
2021-06-17 09:00:00,10421.466483967897,9210.246855562724
2021-06-17 10:00:00,10454.392819439585,9210.246855562724
2021-06-17 11:00:00,10311.06011417227,9210.246855562724
2021-06-17 12:00:00,10097.668525863077,9210.246855562724
2021-06-17 13:00:00,10116.422337767212,9210.246855562724
2021-06-17 14:00:00,10108.224242849117,9210.246855562724
2021-06-17 15:00:00,10110.26037099871,9210.246855562724
2021-06-17 16:00:00,10113.877177580222,9210.246855562724
2021-06-17 17:00:00,10171.076303887834,9210.246855562724
2021-06-17 18:00:00,10201.591434971846,9210.246855562724
2021-06-17 19:00:00,10096.945164546773,9210.246855562724
2021-06-17 20:00:00,10089.765133703477,9210.246855562724
2021-06-17 21:00:00,10125.504540960785,9210.246855562724
2021-06-17 22:00:00,10125.504540960785,9210.246855562724
2021-06-17 23:00:00,10125.504540960785,9210.246855562724
2021-06-18 00:00:00,10125.504540960785,9210.246855562724
2021-06-18 01:00:00,10125.504540960785,9172.563108183389
2021-06-18 02:00:00,10125.504540960785,9225.068078381373
2021-06-18 03:00:00,10125.504540960785,9242.72740769721
2021-06-18 04:00:00,10125.504540960785,9074.49076144722
2021-06-18 05:00:00,10125.504540960785,9186.911313252509
2021-06-18 06:00:00,10125.504540960785,9144.970406127393
2021-06-18 07:00:00,10125.504540960785,9003.41984458013
2021-06-18 08:00:00,10076.81082724777,8985.169243077378
2021-06-18 09:00:00,9927.725237958555,8861.002083825393
2021-06-18 10:00:00,9842.355603133181,8733.799727347248
2021-06-18 11:00:00,9912.811265609545,8824.224953799328
2021-06-18 12:00:00,9807.439043550195,8685.709589478227
2021-06-18 13:00:00,9548.136221220739,8483.612755990947
2021-06-18 14:00:00,9565.269695806806,8489.091878256353
2021-06-18 15:00:00,9613.205530707168,8650.312094554962
2021-06-18 16:00:00,9658.380521361434,8765.570752857438
2021-06-18 17:00:00,9641.301180976268,8737.662705635088
2021-06-18 18:00:00,9696.518065898199,8801.677774405001
2021-06-18 19:00:00,9675.920002454284,8828.245604670346
2021-06-18 20:00:00,9783.159854444817,8878.582576849642
2021-06-18 21:00:00,9608.03571452085,8715.430871407114
2021-06-18 22:00:00,9506.804758830645,8632.45567451015
2021-06-18 23:00:00,9527.619359078177,8657.880378547465
2021-06-19 00:00:00,9618.997890203882,8823.042409425501
2021-06-19 01:00:00,9689.4806197807,8825.013316715216
2021-06-19 02:00:00,9687.206983342736,8849.413148961876
2021-06-19 03:00:00,9694.650435967016,8877.99130466273
2021-06-19 04:00:00,9654.103919490031,8782.559973694775
2021-06-19 05:00:00,9669.396831245369,8769.078967833131
2021-06-19 06:00:00,9734.790945937224,8837.66654151518
2021-06-19 07:00:00,9674.89145263711,8803.648681694714
2021-06-19 08:00:00,9679.601128115746,8786.85655158635
2021-06-19 09:00:00,9812.473524234254,8875.429125186101
2021-06-19 10:00:00,9775.743468920988,8858.676413223531
2021-06-19 11:00:00,9714.869560004607,8843.185081926378
2021-06-19 12:00:00,9680.169537225236,8764.348790337815
2021-06-19 13:00:00,9612.826591300844,8694.696926719324
2021-06-19 14:00:00,9732.679712101974,8756.346906741577
2021-06-19 15:00:00,9770.41125013196,8773.060200558351
2021-06-19 16:00:00,9709.699743818286,8704.039027272567
2021-06-19 17:00:00,9619.918171619247,8580.305467624317
2021-06-19 18:00:00,9606.249285891025,8539.034668977707
2021-06-19 19:00:00,9574.986784869048,8550.465931258048
2021-06-19 20:00:00,9642.654535998865,8601.985447811172
2021-06-19 21:00:00,9638.2425986252,8592.130911362603
2021-06-19 22:00:00,9617.8610719849,8606.833879743868
2021-06-19 23:00:00,9689.994894689286,8706.325279728635
2021-06-20 00:00:00,9673.944104121292,8727.45340587437
2021-06-20 01:00:00,9604.246320457582,8727.45340587437
2021-06-20 02:00:00,9644.224427825078,8727.45340587437
2021-06-20 03:00:00,9557.690907680268,8727.45340587437
2021-06-20 04:00:00,9469.452160206987,8727.45340587437
2021-06-20 05:00:00,9221.057379359656,8727.45340587437
2021-06-20 06:00:00,9173.06741025839,8629.560738978287
2021-06-20 07:00:00,9181.945419206622,8645.689127409572
2021-06-20 08:00:00,9181.837150804815,8652.132169179804
2021-06-20 09:00:00,9297.81967624132,8775.007210939813
2021-06-20 10:00:00,9324.616105688727,8779.78753225321
2021-06-20 11:00:00,9358.071041847308,8830.999322323687
2021-06-20 12:00:00,9360.886020294309,8863.63021128905
2021-06-20 13:00:00,9457.732105711304,8978.732034913362
2021-06-20 14:00:00,9606.411688493736,9228.555783552625
2021-06-20 15:00:00,9694.271496560688,9377.743376542028
2021-06-20 16:00:00,9621.136191139583,9359.245611459753
2021-06-20 17:00:00,9651.505477846646,9367.725485789606
2021-06-20 18:00:00,9634.534405863287,9324.12064180914
2021-06-20 19:00:00,9627.090953239007,9296.644186259964
2021-06-20 20:00:00,9548.29862382345,9161.506581130807
2021-06-20 21:00:00,9515.060224468483,9102.687844970314
2021-06-20 22:00:00,9381.457016637773,8964.889887110221
2021-06-20 23:00:00,9265.961699009404,8813.998005652564
2021-06-21 00:00:00,9323.343951967488,8852.614688262527
2021-06-21 01:00:00,8870.836166612178,8371.880636180485
2021-06-21 02:00:00,8934.254382971043,8364.315258101891
2021-06-21 03:00:00,8900.068635100259,8375.413917151256
2021-06-21 04:00:00,8983.570639994452,8345.692788985354
2021-06-21 05:00:00,8754.582970171152,8064.609895757619
2021-06-21 06:00:00,8810.368264202572,8190.97665047698
2021-06-21 07:00:00,8736.393878667457,8100.358385579543
2021-06-21 08:00:00,8976.776797781018,8369.63596356376
2021-06-21 09:00:00,8906.86247731369,8330.063216691118
2021-06-21 10:00:00,8847.612594424425,8247.135033906538
2021-06-21 11:00:00,8702.099862394867,7991.782739748302
2021-06-21 12:00:00,8733.308229215938,7981.224464847409
2021-06-21 13:00:00,8878.252552136006,8152.152127809913
2021-06-21 14:00:00,8820.328957168882,8086.973485902032
2021-06-21 15:00:00,8822.11538579871,8068.226312751232
2021-06-21 16:00:00,8529.249358908863,7797.535422378706
2021-06-21 17:00:00,8464.152982321979,7752.475697998514
2021-06-21 18:00:00,8568.144782258281,7843.177098918792
2021-06-21 19:00:00,8612.643095401249,7960.56516317125
2021-06-21 20:00:00,8832.021944564114,8127.876409140141
2021-06-21 21:00:00,8905.076048683864,8189.313930020146
2021-06-21 22:00:00,8937.34003242256,8213.839056758443
2021-06-21 23:00:00,8910.002260966114,8182.829320238494
2021-06-22 00:00:00,8823.874747328086,8055.090821142246
2021-06-22 01:00:00,8892.78758507869,8098.4046890427635
2021-06-22 02:00:00,8828.85509381124,8072.341545881895
2021-06-22 03:00:00,8576.291979494312,7816.157891495244
2021-06-22 04:00:00,8544.731740367366,7794.002141407936
2021-06-22 05:00:00,8616.676093368585,7904.240507696009
2021-06-22 06:00:00,8451.160774105056,7752.475697998514
2021-06-22 07:00:00,8084.536898483709,7436.1846990973245
2021-06-22 08:00:00,7904.432412076589,7167.98788941005
2021-06-22 09:00:00,8273.871266144935,7547.379129648078
2021-06-22 10:00:00,8580.947520772042,7732.8140285964555
2021-06-22 11:00:00,8819.32747445216,7963.142379879343
2021-06-22 12:00:00,8870.646696909014,7935.333380238799
2021-06-22 13:00:00,8933.38823575658,8051.224996080108
2021-06-22 14:00:00,8777.806542358905,7880.920853288917
2021-06-22 15:00:00,8907.999295532674,8024.829308827872
2021-06-22 16:00:00,8788.606315439225,7794.043709419356
2021-06-22 17:00:00,8824.713827442094,7847.708012163664
2021-06-22 18:00:00,8801.19251714937,7814.578307061252
2021-06-22 19:00:00,9124.346629444923,8046.153698686765
2021-06-22 20:00:00,9213.045517625887,8311.357611551739
2021-06-22 21:00:00,9162.646576584399,8347.230805407926
2021-06-22 22:00:00,9202.814153655057,8375.289213116994
2021-06-22 23:00:00,9152.41521261357,8321.500206338425
2021-06-23 00:00:00,9296.872327725503,8479.874329851833
2021-06-23 01:00:00,9181.187540393968,8343.48968438005
2021-06-23 02:00:00,9196.318049546595,8343.157140288682
2021-06-23 03:00:00,9144.565753482513,8202.698829697656
2021-06-23 04:00:00,9185.70774616944,8265.54966296597
2021-06-23 05:00:00,9267.666926337874,8354.422071383731
2021-06-23 06:00:00,9189.903146739489,8280.638851111737
2021-06-23 07:00:00,9261.062553827604,8359.78434485702
2021-06-23 08:00:00,9203.13895886048,8297.09978363439
2021-06-23 09:00:00,9224.873840523378,8317.759085310548
2021-06-23 10:00:00,9066.45010157825,8213.21553658713
2021-06-23 11:00:00,9121.017376089336,8265.341822908867
2021-06-23 12:00:00,9096.900589586669,8209.682255616359
2021-06-23 13:00:00,9012.099363870782,8080.98769225743
2021-06-23 14:00:00,8900.826513912913,7965.054508404702
2021-06-23 15:00:00,8945.460162558138,8031.313918609524
2021-06-23 16:00:00,9030.88393158442,8087.347598004819
2021-06-23 17:00:00,9063.608056030798,8105.471250984307
2021-06-23 18:00:00,9117.092646523806,8179.005063187777
2021-06-23 19:00:00,8982.83982828225,8057.252357736129
2021-06-23 20:00:00,8825.011565547065,7933.088707622073
2021-06-23 21:00:00,8798.973014912312,7870.528850433706
2021-06-23 22:00:00,8827.231067784123,7930.511490913981
2021-06-23 23:00:00,8813.453913654093,7918.7061756704625
2021-06-24 00:00:00,8925.457575324166,8013.6890817670865
2021-06-24 01:00:00,8942.699318312043,8017.471770806384
2021-06-24 02:00:00,8894.844684713036,7985.339697978073
2021-06-24 03:00:00,9037.758975099208,8114.075829348421
2021-06-24 04:00:00,9014.048195103322,8072.133705824792
2021-06-24 05:00:00,8995.507231293752,8036.343647991446
2021-06-24 06:00:00,9170.441901514554,8176.053734376897
2021-06-24 07:00:00,9216.780777488251,8224.231059613654
