timestamp,XGB_btc,XGB_eth
2021-06-08 08:00:00,9539.599852447116,8922.454326245808
2021-06-08 09:00:00,9356.410592673377,8716.81723546179
2021-06-08 10:00:00,9351.402201846498,8691.021123539595
2021-06-08 11:00:00,9485.067314679154,8816.45243087191
2021-06-08 12:00:00,9484.537014473955,8869.471673673697
2021-06-08 13:00:00,9657.297036878783,9102.734387863755
2021-06-08 14:00:00,9697.216857881262,9165.96230474539
2021-06-08 15:00:00,9905.035616074241,9285.905077626174
2021-06-08 16:00:00,9869.4760412034,9222.860111892924
2021-06-08 17:00:00,9858.045125669109,9227.616841750918
2021-06-08 18:00:00,9845.907143194554,9182.53767878901
2021-06-08 19:00:00,9697.688235841439,8981.181644877188
2021-06-08 20:00:00,9581.434646412814,8893.218732733987
2021-06-08 21:00:00,9681.455157337847,8969.106869083818
