timestamp,XGB_AAPL,XGB_MSFT,XGB_AMZN,XGB_FB,XGB_GOOGL,XGB_TSLA,XGB_BRK.B,XGB_NVDA,XGB_JPM,XGB_JNJ
2021-06-08 22:00:00+00:00,10045.977011494253,10079.004069906632,10224.489477543251,10150.147411932769,9965.447779127198,10035.046728971962,10001.38336503545,9919.70439849357,9824.034592516968,9909.030262599308
2021-06-08 23:00:00+00:00,10038.842647641695,10078.206048998485,10196.408792374534,10147.107990638584,9971.929949091189,10037.550066755675,9995.849904893654,9924.678462303704,9818.080632157868,9904.178543271273
2021-06-09 08:00:00+00:00,10065.001981767735,10106.136780783656,10196.408792374534,10151.667122579862,9971.929949091189,10082.610146862482,9995.849904893654,9876.927449726427,9818.080632157868,9904.178543271273
2021-06-09 09:00:00+00:00,10064.209274673007,10094.964488069587,10196.408792374534,10166.864229050789,9971.929949091189,10063.417890520694,9995.849904893654,9891.281176721383,9794.264790721461,9904.178543271273
2021-06-09 10:00:00+00:00,10075.307173999206,10108.131833054027,10196.408792374534,10175.07066654509,9971.929949091189,10071.762349799732,10001.38336503545,9912.598593050523,9822.843800445147,9904.178543271273
2021-06-09 11:00:00+00:00,10074.514466904478,10106.136780783656,10218.249325283536,10170.207592474395,10021.789598836645,10088.28437917223,9994.812381117068,9983.656647480993,9776.402909644157,9916.307841591364
2021-06-09 12:00:00+00:00,10080.063416567576,10113.318968956986,10215.441256766664,10182.061335521717,10009.324686400281,10082.610146862482,9994.812381117068,9976.550842037946,9745.442315776832,9916.307841591364
2021-06-09 13:00:00+00:00,10059.453032104637,10164.392307078446,10258.435905836102,10176.894319321602,9993.85780755216,10071.430240320427,9947.777969911811,9846.233212534642,9677.269469665123,9916.307841591364
2021-06-09 14:00:00+00:00,10083.234244946492,10130.875428936239,10253.084975273396,10123.400504543935,9985.558253354948,10108.14419225634,9983.226698945187,9844.14979037874,9751.991672171842,9916.307841591364
2021-06-09 15:00:00+00:00,10063.416567578279,10143.045247785492,10251.821344440805,10118.53743047324,9983.106820575797,10004.17222963952,9985.47466712779,9904.995381226463,9746.037711812742,9916.307841591364
2021-06-09 16:00:00+00:00,10079.17558462148,10179.15569387918,10270.604202742546,10123.704446673353,9998.563311996886,10080.932910547395,9965.070032854921,9947.985504156897,9703.764593263122,9916.307841591364
2021-06-09 17:00:00+00:00,10076.892588188664,10168.382411619184,10267.671331180482,10115.498009179053,10005.730636647797,10022.947263017357,9979.422445097702,9958.257656505366,9692.154370562876,9916.307841591364
2021-06-09 18:00:00+00:00,10080.063416567576,10138.855638017716,10263.786836398807,10068.235008054467,10000.266850029857,10012.016021361815,9977.174476915097,9872.379734242877,9700.787613083574,9916.307841591364
2021-06-09 19:00:00+00:00,10080.063416567576,10119.70313622217,10237.43779348216,10039.512476824413,10004.504920258221,9992.990654205607,9980.287048244856,9867.547786541605,9701.383009119483,9916.307841591364
2021-06-09 20:00:00+00:00,10065.001981767735,10109.328864416248,10237.43779348216,10036.473055530227,10004.920417339434,9986.648865153536,9980.632889503719,9852.199246784623,9699.001424975842,9916.307841591364
2021-06-09 21:00:00+00:00,10063.416567578279,10109.328864416248,10237.43779348216,10037.080939789066,10004.920417339434,9971.628838451268,9980.287048244856,9862.715838840333,9690.07048443719,9916.307841591364
2021-06-09 22:00:00+00:00,10071.343638525563,10109.328864416248,10237.43779348216,10043.767666636273,10004.920417339434,9975.634178905208,9980.287048244856,9867.547786541605,9697.810632904022,9916.307841591364
2021-06-09 23:00:00+00:00,10065.794688862465,10109.328864416248,10241.027303204406,10044.679493024529,10001.01474477604,9979.973297730307,9980.287048244856,9858.168123356783,9696.619840832203,9916.307841591364
2021-06-10 08:00:00+00:00,10027.744748315496,10109.328864416248,10206.692862382934,10017.932585635697,10001.01474477604,9919.392523364486,9980.287048244856,9837.277055354225,9696.619840832203,9916.307841591364
2021-06-10 09:00:00+00:00,10033.293697978595,10109.328864416248,10206.692862382934,10019.452296282789,10001.01474477604,9932.576769025367,9980.287048244856,9827.328927733959,9734.72518713045,9916.307841591364
2021-06-10 10:00:00+00:00,10031.70828378914,10109.328864416248,10199.420203554386,10008.81432175314,10001.01474477604,9987.149532710278,9980.287048244856,9807.71690471115,9728.771226771349,9916.307841591364
2021-06-10 11:00:00+00:00,10045.977011494253,10115.327279486113,10221.581524448246,10013.373453694418,9982.358925829614,10028.204272363151,9980.287048244856,9862.857954949195,9740.67914748955,9916.301867911941
2021-06-10 12:00:00+00:00,10087.990487514862,10157.316184975185,10228.542051996597,10045.287377283366,9980.239890715433,10077.60347129506,9980.287048244856,9870.390108718824,9816.889840086045,9940.202559281946
2021-06-10 13:00:00+00:00,10140.309155766943,10232.096426179529,10369.001128084436,10067.171210601504,10086.066997300162,10153.372830440587,9980.287048244856,9892.702337809991,9715.077117945415,10005.614348959913
2021-06-10 14:00:00+00:00,10026.15933412604,10205.703399872114,10383.10946194926,10016.732014224492,10034.25451127301,10159.7129506008,9980.287048244856,9817.025509841542,9715.077117945415,9950.95518224271
2021-06-10 15:00:00+00:00,10034.879112168053,10268.486810936723,10384.35798707004,10050.302422418772,10075.014774939918,10144.192256341788,9983.06533122857,9879.874937824203,9715.077117945415,9987.502152950452
2021-06-10 16:00:00+00:00,10034.879112168053,10294.47994290615,10382.906576617132,10075.073705966386,10077.457482280366,10228.471295060079,9995.393961968799,9905.350671498616,9702.464814565295,9985.005154951787
2021-06-10 17:00:00+00:00,10016.131589377723,10276.884592034537,10400.42962668729,10133.734536944168,10095.706529584284,10266.538718291054,9979.932817164434,9920.699211255598,9699.461885189074,9994.56304202802
2021-06-10 18:00:00+00:00,10015.06143479984,10270.88617696467,10414.981186969992,10112.154645755449,10104.05802091665,10219.127169559413,9946.600367067333,9938.134015490656,9695.85836993761,9970.070956395173
2021-06-10 19:00:00+00:00,9996.829171621084,10286.881950484318,10455.336640186428,10105.467918908242,10104.05802091665,10182.242990654206,9894.160275749737,9902.650465430257,9633.397438912245,9979.031475529142
2021-06-10 20:00:00+00:00,10008.719778042012,10299.678569300033,10461.704118302408,10110.330992978938,10104.05802091665,10182.242990654206,9897.63312947938,9905.492787607476,9621.385721407367,9993.965674085755
2021-06-10 21:00:00+00:00,10009.51248513674,10330.066540043981,10468.414940826606,10119.753198990913,10104.05802091665,10182.242990654206,9897.980414852344,9916.86207631635,9629.793923660782,9976.044635817818
2021-06-10 22:00:00+00:00,10009.51248513674,10325.271806931467,10459.550724600344,10117.321661955564,10104.05802091665,10178.920617543625,9901.105983209023,9909.045690329,9633.397438912245,9997.549881739342
2021-06-10 23:00:00+00:00,10010.313119302416,10337.268637071202,10468.882825615618,10115.194067049635,10104.05802091665,10100.014256167316,9891.729278138988,9905.492787607476,9633.397438912245,9993.965674085755
2021-06-11 08:00:00+00:00,10032.500990883867,10298.078991948069,10468.882825615618,10115.194067049635,10104.05802091665,10149.849852826037,9901.105983209023,9943.011440346763,9632.196267161757,9993.965674085755
2021-06-11 09:00:00+00:00,10025.366627031312,10293.680154230167,10468.882825615618,10109.115224461264,10104.05802091665,10155.664005769555,9901.105983209023,9943.011440346763,9632.196267161757,10002.926193219722
2021-06-11 10:00:00+00:00,10042.01347602061,10314.474659805706,10472.004450548851,10113.674356402542,10104.05802091665,10160.979802746484,9901.105983209023,9943.011440346763,9632.196267161757,10002.926193219722
2021-06-11 11:00:00+00:00,10035.671819262781,10322.872440903519,10469.38254779521,10136.470016108933,10128.914252210418,10199.685449484758,9911.524544397947,9932.226185662308,9657.420873922001,10002.926193219722
2021-06-11 12:00:00+00:00,10031.700356718191,10305.277090031908,10459.519199341043,10128.263578614633,10118.391780962722,10183.073583931851,9916.73382499241,9928.110759532714,9660.42380329822,10002.926193219722
2021-06-11 13:00:00+00:00,10059.714625445897,10306.076878707892,10465.933497149053,10076.593416613478,10065.986559985027,10045.527337153782,9962.922779596647,10055.972792041848,9611.776347403464,10002.926193219722
2021-06-11 14:00:00+00:00,10044.328180737217,10316.07423715767,10439.667649920628,10022.947630771101,10035.371968441537,10038.384234966032,9950.246863483455,10049.728697224531,9588.353498268953,10002.926193219722
2021-06-11 15:00:00+00:00,10044.328180737217,10294.47994290615,10444.287192867518,10020.671104221756,10060.228199735306,10059.813541529284,9969.521201682966,10080.86828190098,9605.770488651026,10002.926193219722
2021-06-11 16:00:00+00:00,10044.328180737217,10274.285278837597,10429.05518639399,10014.89316434151,10052.14992456483,10143.440995095725,9957.713499002186,10152.014065894464,9593.158185270902,10002.926193219722
2021-06-11 17:00:00+00:00,10065.90110826721,10282.883007104405,10429.367317674189,10033.433634236042,10022.63314990348,10151.760217364621,9965.159297398537,10161.595913214127,9602.767559274806,10002.926193219722
2021-06-11 18:00:00+00:00,10069.078945155103,10301.078199483003,10432.551056732178,10054.557612230632,10052.564195086394,10103.986153221016,9957.539856315703,10126.369284657254,9602.767559274806,10002.926193219722
2021-06-11 19:00:00+00:00,10067.268684838367,10312.87508245374,10446.503324956904,10068.386979119176,10067.97505848853,10131.410682062311,9960.839067358862,10116.143160281441,9627.99216603505,10002.926193219722
2021-06-11 20:00:00+00:00,10058.407104859942,10303.281617285335,10440.791322529332,10068.386979119176,10064.370904950933,10133.40410592866,9960.839067358862,10111.318177922605,9637.000954163708,10002.926193219722
2021-06-11 21:00:00+00:00,10059.988118237005,10305.277090031908,10440.791322529332,10064.131789307317,10068.96930774028,10116.627782906779,9960.839067358862,10114.582136577112,9626.190408409318,10002.926193219722
2021-06-11 22:00:00+00:00,10059.988118237005,10305.277090031908,10437.670009727379,10068.386979119176,10068.96930774028,10122.60639331927,9960.839067358862,10118.271828969162,9629.793923660782,10002.926193219722
2021-06-11 23:00:00+00:00,10071.055211876428,10303.277618341952,10440.010682197562,10072.642168931035,10068.96930774028,10141.543920049584,9960.839067358862,10118.271828969162,9627.391580159807,10002.926193219722
2021-06-14 08:00:00+00:00,10086.865345647035,10337.268637071202,10440.010682197562,10072.642168931035,10068.96930774028,10199.51933082923,9960.839067358862,10206.25680139498,9627.391580159807,10002.926193219722
2021-06-14 09:00:00+00:00,10090.817879089687,10341.267580451115,10481.368388954706,10072.642168931035,10068.96930774028,10192.874584608066,9960.839067358862,10189.511274384904,9627.391580159807,10002.926193219722
2021-06-14 10:00:00+00:00,10113.742573057065,10353.264410590846,10481.368388954706,10072.642168931035,10068.96930774028,10214.636128482372,9960.839067358862,10195.04581297298,9627.391580159807,10002.926193219722
2021-06-14 11:00:00+00:00,10104.34344853044,10343.267052141067,10481.368388954706,10092.398407343242,10068.96930774028,10210.981518060733,9961.186352731826,10160.845202723589,9609.374003902489,9996.86013731116
2021-06-14 12:00:00+00:00,10091.608385778216,10330.47043332535,10481.368388954706,10098.47421051032,10068.96930774028,10191.379516708304,9961.186352731826,10146.654078138781,9609.374003902489,9996.86013731116
2021-06-14 13:00:00+00:00,10207.022362303645,10306.876667383875,10481.368388954706,10128.263578614633,10068.96930774028,10341.71689996211,9872.281297252994,10100.53292323815,9577.542952514561,9973.80912485862
2021-06-14 14:00:00+00:00,10243.385669976042,10304.077407017936,10481.368388954706,10173.854898027417,10068.96930774028,10269.289166151437,9872.281297252994,10127.496059949288,9582.347639516513,9957.734076700932
2021-06-14 15:00:00+00:00,10235.47269802385,10314.27471263671,10481.368388954706,10189.659888757182,10068.96930774028,10260.699170474029,9872.281297252994,10136.833819926092,9470.038080845903,9967.74306895006
2021-06-14 16:00:00+00:00,10242.199909943245,10314.27471263671,10481.368388954706,10157.442023038813,10068.96930774028,10228.922332857874,9872.281297252994,10192.917144285258,9474.24218197261,9960.111970617087
2021-06-14 17:00:00+00:00,10242.199909943245,10333.069746522293,10481.368388954706,10215.64694082247,10081.148793036755,10317.317391838,9872.281297252994,10217.181129100365,9458.524849617477,9977.157587720149
2021-06-14 18:00:00+00:00,10242.199909943245,10332.653856410783,10481.368388954706,10193.927236254218,10097.303313755885,10235.211585156203,9872.281297252994,10206.682535132524,9424.393554327366,9985.941236675748
2021-06-14 19:00:00+00:00,10242.199909943245,10392.454055713979,10481.368388954706,10237.378803075895,10162.37994284203,10260.983233374984,9872.281297252994,10227.401577026347,9464.632807968708,10030.83005039911
2021-06-14 20:00:00+00:00,10242.199909943245,10391.254372700007,10481.368388954706,10237.378803075895,10162.338445447493,10249.521046143478,9874.370374200991,10224.563352109384,9463.43163621822,10031.436655989966
2021-06-14 21:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10248.856571521363,9872.629476744325,10226.833932042953,9481.449212475536,10036.289500716815
2021-06-14 22:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10232.90918059057,9871.933117761659,10215.90676611265,9477.24511134883,10039.316462615188
2021-06-14 23:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10232.90918059057,9871.933117761659,10215.90676611265,9476.043939598341,10012.631882673422
2021-06-15 08:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10279.42240413871,9871.933117761659,10215.90676611265,9462.831050342977,10012.631882673422
2021-06-15 09:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10253.674012531705,9871.933117761659,10215.90676611265,9462.831050342977,10012.631882673422
2021-06-15 10:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10257.826978919931,9858.354117599676,10215.90676611265,9455.624019840048,10012.631882673422
2021-06-15 11:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10146.527938129071,10266.132911696384,9873.674015218323,10188.944378481572,9441.209958834193,10040.53573985281
2021-06-15 12:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10179.310879812938,10235.400960423507,9873.674015218323,10188.944378481572,9444.813474085659,10048.421612533943
2021-06-15 13:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10124.949292970072,10157.15741248276,9846.690104640025,10183.977622865319,9309.081066280536,10003.836101606006
2021-06-15 14:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10103.293462657233,10088.718187591341,9849.649630316353,10157.440957144205,9282.649281911052,10001.712982038009
2021-06-15 15:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10100.382835404442,10056.82340572976,9844.775117437694,10144.122956727486,9272.445327890657,10018.09133299113
2021-06-15 16:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10100.424332798977,9992.037130073422,9892.4757077503,10170.486495538547,9301.573742839986,10008.992249128285
2021-06-15 17:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10089.71800500855,10037.0552857218,9896.653861646295,10171.205965566387,9313.285167407243,9996.781278584349
2021-06-15 18:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10066.780320178479,9992.28796924327,9913.018297738941,10129.485218389875,9330.101571914072,9983.514814312322
2021-06-15 19:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10080.381091237829,9953.829839301738,9890.734810293636,10097.272260535901,9327.098642537854,9983.514814312322
2021-06-15 20:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10237.378803075895,10080.381091237829,9950.507466191155,9886.55665639764,10096.704631322616,9338.509774167487,9983.514814312322
2021-06-15 21:00:00+00:00,10242.199909943245,10385.437094977266,10484.468468336237,10229.778670334192,10080.381091237829,9941.703177448117,9886.208476906308,10095.2855582894,9327.699228413097,9983.514814312322
2021-06-15 22:00:00+00:00,10242.199909943245,10389.254901010052,10481.368388954706,10238.898829624237,10080.381091237829,9925.423549206267,9894.564784698297,10095.2855582894,9323.495127286391,9983.514814312322
2021-06-15 23:00:00+00:00,10242.199909943245,10394.07739284094,10478.268309573175,10231.298696882532,10080.381091237829,9905.655429198307,9895.261143680964,10078.256681890825,9327.0926366791,9983.514814312322
2021-06-16 08:00:00+00:00,10242.199909943245,10398.498010352589,10465.867992047053,10244.9789358176,10080.381091237829,9923.928481306504,9895.261143680964,10078.256681890825,9327.0926366791,9983.514814312322
2021-06-16 09:00:00+00:00,10242.199909943245,10403.722376502716,10465.867992047053,10244.9789358176,10080.38109123783,9913.130768697116,9895.261143680964,10078.256681890825,9327.0926366791,9983.514814312322
2021-06-16 10:00:00+00:00,10242.199909943245,10403.722376502716,10484.468468336237,10260.179201301009,10080.38109123783,9910.63898886418,9895.261143680964,10076.411886947646,9310.882823906268,9983.514814312322
2021-06-16 11:00:00+00:00,10242.199909943245,10384.432409179162,10495.00873823344,10252.579068559304,10080.38109123783,9925.921905172854,9854.175963703681,10055.551513359389,9279.05177251834,9984.121751804832
2021-06-16 12:00:00+00:00,10246.932175418344,10384.432409179162,10512.400183563828,10248.32299422395,10086.402700228004,9921.438362660123,9886.208476906308,10075.276628521075,9295.267591149926,9984.121751804832
2021-06-16 13:00:00+00:00,10295.04354108187,10450.741671853877,10558.389861188833,10215.794426089456,10088.686758810481,9927.642894444136,9886.208476906308,10166.948746466744,9220.945089088493,10035.711438668262
2021-06-16 14:00:00+00:00,10302.820230679286,10435.06857340349,10569.906656091218,10200.594160606046,10083.121961536806,9924.094599962033,9893.868425715633,10102.80664536544,9241.815448253217,10014.46862643038
2021-06-16 15:00:00+00:00,10263.321588180444,10400.10550762955,10537.324821791333,10173.841693355247,10065.866937154622,9949.70511308495,9898.220669357293,10132.33045982147,9285.05763127078,10003.847220311438
2021-06-16 16:00:00+00:00,10286.367721044184,10406.133622418161,10536.381157627595,10094.648310186687,10032.374332667903,9988.88087561837,9864.969527935002,10102.380923455474,9257.130388071937,10010.52353272906
2021-06-16 17:00:00+00:00,10284.001588306633,10389.094151282357,10555.739293317623,10106.35251460891,10073.715793010777,10020.277301513364,9821.447091518388,10125.227999290231,9267.040055013464,10006.578439027737
2021-06-16 18:00:00+00:00,10188.567567892102,10311.894094556223,10524.86250267758,10044.94344205594,9990.202305567767,10018.449996302545,9880.028290935148,10046.04372403685,9382.953128935536,9993.225814192498
2021-06-16 19:00:00+00:00,10264.283815493714,10348.665594766744,10586.08907046281,10065.007792494038,10030.754727491238,10046.690167742485,9880.028290935148,10106.354327948475,9385.956058311756,9977.445439387211
2021-06-16 20:00:00+00:00,10237.467644468144,10314.908151950527,10587.546107772127,10065.007792494038,10030.962369180552,10008.64899562633,9880.028290935148,10072.580389757964,9372.142583181147,9979.873189357257
2021-06-16 21:00:00+00:00,10240.622488118212,10322.141889696859,10566.620571946796,10040.079357101247,10008.329425045078,10008.64899562633,9880.028290935148,10079.67575492404,9385.355472436513,9979.873189357257
2021-06-16 22:00:00+00:00,10225.636980780391,10297.225681903938,10560.420413183734,10029.135165953194,10008.329425045078,10008.64899562633,9880.028290935148,10069.316521781573,9381.751957185048,9979.873189357257
2021-06-16 23:00:00+00:00,10190.933700629652,10270.099165355192,10544.362001987407,9992.654528793011,9987.565256113448,10008.64899562633,9880.028290935148,10047.0370751601,9397.36718994139,9979.873189357257
2021-06-17 08:00:00+00:00,10171.215927816733,10260.655118853034,10544.362001987407,9988.702459767326,9987.565256113448,9950.507466191155,9880.028290935148,10036.677842017634,9403.973634569074,9979.873189357257
2021-06-17 09:00:00+00:00,10201.18694249237,10264.2719877262,10524.769500296134,10012.110868611775,9987.565256113448,9967.119331744063,9880.028290935148,10047.0370751601,9411.180665072,9979.873189357257
2021-06-17 10:00:00+00:00,10197.243387929786,10281.95445777279,10524.769500296134,10001.774688083058,9987.565256113448,9967.119331744063,9880.028290935148,10025.467165055237,9429.198241329317,9979.873189357257
2021-06-17 11:00:00+00:00,10203.55307522992,10283.561955049752,10546.501056760664,10001.774688083058,9979.259588540797,9969.611111576998,9880.028290935148,10049.165684709922,9436.405271832244,9979.873189357257
2021-06-17 12:00:00+00:00,10213.80631709264,10287.982572561401,10543.369976585316,10001.774688083058,9979.259588540797,9966.454857121947,9880.028290935148,10054.558162236139,9441.209958834193,9979.873189357257
2021-06-17 13:00:00+00:00,10315.550024807306,10360.520887184344,10615.431321808994,10094.057104275058,10078.172614230263,10135.231411139479,9818.293373453751,10332.980291352864,9303.675793403341,9979.873189357257
2021-06-17 14:00:00+00:00,10370.759788683485,10378.806168709794,10627.072119886641,10145.146349818193,10089.808023932788,10172.026693339169,9782.71731931193,10577.060853065794,9222.596700245413,9995.119879025671
2021-06-17 15:00:00+00:00,10406.109811782486,10469.227890538947,10726.243659301803,10172.31502169051,10118.99040223268,10216.96178965978,9705.984653515843,10618.92492661866,9124.701202580658,10029.272463882919
2021-06-17 16:00:00+00:00,10352.863938078477,10457.57353528097,10738.594375557821,10165.636688939772,10096.5771430045,10215.295619544824,9719.936047296951,10625.309336195092,9108.485383949072,10029.882331469656
2021-06-17 17:00:00+00:00,10388.505784215113,10485.905674787437,10794.53840807692,10221.18827500272,10147.387064380197,10298.115736445396,9727.260529032032,10655.589516577827,9129.505889582608,10046.653690104913
2021-06-17 18:00:00+00:00,10407.829201571774,10492.938475374149,10802.877621613237,10206.617367182931,10123.113750899121,10276.598386994716,9705.984653515843,10617.149666254109,9100.6777675709,10068.30398943406
